id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
SHISA5	SHISA5	4.93835E-01	9.19E-05	Integral membrane protein	BrainSpLMD|51246	OMIM|607290
SNX2	SNX2	4.93638E-01	1.15E-06	Transport/cargo protein	BrainSpLMD|6643	OMIM|605929
AKAP11	AKAP11	4.92894E-01	0.002220406	Anchor protein	BrainSpLMD|11215;Eurexp|euxassay_007645|dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, midbrain, neural retina, spinal cord, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII	OMIM|604696
NUP43	NUP43	4.92123E-01	1.44E-05	Transport/cargo protein	BrainSpLMD|348995;Eurexp|euxassay_007275|bladder, cortex, incisor, left lung, liver, mesenchyme, midgut, molar, olfactory, pectoral girdle and thoracic body wall, right lung, thymus primordium	OMIM|608141
LAMTOR4	LAMTOR4	4.91893E-01	4.40E-07	Unclassified		
GUSB	GUSB	4.91422E-01	0.000260305	Enzyme: Hydrolase	BrainSpLMD|2990;Eurexp|euxassay_002565|axial muscle, orbito-sphenoid, pancreas;BrainSpMouseDev|74163	OMIM|611499;HPO|2990|Abnormality of the heart valves, Abnormality of the hip bone, Abnormality of the pleura, Acetabular dysplasia, Anterior beaking of lower thoracic vertebrae, Anterior beaking of lumbar vertebrae, Ascites, Autosomal recessive inheritance, Coarse facial features, Corneal opacity, Dermatan sulfate excretion in urine, Diaphyseal thickening, Dysostosis multiplex, Epiphyseal stippling, Flat face, Flexion contracture, Hearing impairment, Hepatitis, Hepatomegaly, Hirsutism, Hydrocephalus, Hydrops fetalis, Hypoplasia of the odontoid process, Inguinal hernia, Intellectual disability, J-shaped sella turcica, Joint stiffness, Lymphedema, Macrocephaly, Metatarsus adductus, Mucopolysacchariduria, Muscular hypotonia, Narrow greater sacrosciatic notches, Neurodegeneration, Pectus carinatum, Platyspondyly, Postnatal growth retardation, Proximal tapering of metacarpals, Recurrent respiratory infections, Scoliosis, Short neck, Short stature, Splenomegaly, Thoracolumbar kyphosis, Umbilical hernia, Urinary glycosaminoglycan excretion
RABL3	RABL3	4.91066E-01	3.15E-07	GTPase		
LRRC42	LRRC42	4.91000E-01	1.99E-07	Unclassified	BrainSpLMD|115353;Eurexp|euxassay_000277|Meckel's cartilage, cranium, dorsal root ganglion, molar, ventral grey horn	
LINC00657	LINC00657	4.89258E-01	2.03E-08			
TUBB2B	TUBB2B	4.88914E-01	2.01E-10	Cytoskeletal protein	BrainSpLMD|347733;Eurexp|euxassay_006373|embryo	OMIM|612850;HPO|347733|Agenesis of corpus callosum, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Cerebellar hypoplasia, Cerebral palsy, Drooling, Frontoparietal cortical dysplasia, Gait disturbance, Global developmental delay, Hemiparesis, Hyperreflexia, Hypoplasia of the corpus callosum, Intellectual disability, Lissencephaly, Microcephaly, Motor delay, Muscular hypotonia, Pachygyria, Seizures, Short stature, Skeletal muscle atrophy, Specific learning disability, Strabismus, Unilateral polymicrogyria, Variable expressivity
NAE1	NAE1	4.88902E-01	0.003471253	Adapter molecule	BrainSpLMD|8883	OMIM|603385
MRPS18A	MRPS18A	4.88884E-01	3.52E-05	Ribosomal subunit	BrainSpLMD|55168	OMIM|611981
PDGFRB	PDGFRB	4.88844E-01	3.71E-13	Receptor tyrosine kinase	BrainSpLMD|5159;BrainSpMouseDev|18362	OMIM|173410;COSMIC||MPN, AML, CMML, CML;HPO|5159|Abnormality of connective tissue, Abnormality of neuronal migration, Abnormality of the hair, Abnormality of the metaphysis, Abnormality of the musculature, Abnormality of the skull, Abnormality of the thorax, Adult onset, Athetosis, Autosomal dominant inheritance, Basal ganglia calcification, Bone cyst, Brachydactyly, Bradykinesia, Calcification of the small brain vessels, Cerebral calcification, Chondrocalcinosis, Chorea, Corneal opacity, Delayed cranial suture closure, Delayed eruption of teeth, Delayed skeletal maturation, Dense calcifications in the cerebellar dentate nucleus, Depressivity, Downslanted palpebral fissures, Dysarthria, Dysdiadochokinesis, Dystonia, Eosinophilia, Fibroma, Fragile skin, Gait disturbance, Gingival fibromatosis, Growth abnormality, Hepatomegaly, Hyperextensible skin, Hyperkeratosis, Hypermetropia, Hyperreflexia, Hypoplasia of the maxilla, Increased thyroid-stimulating hormone level, Intrauterine growth retardation, Limb dysmetria, Lipoatrophy, Long foot, Malignant eosinophil proliferation, Mask-like facies, Memory impairment, Mental deterioration, Microcephaly, Micrognathia, Midface retrusion, Myeloproliferative disorder, Narrow nose, Neoplasm of the lung, Neoplasm of the skin, Osteolytic defects of the phalanges of the hand, Osteopenia, Overgrowth, Parkinsonism, Pointed chin, Postural instability, Progressive, Progressive neurologic deterioration, Prominent forehead, Prominent nasal bridge, Prominent supraorbital ridges, Proptosis, Psychosis, Ptosis, Rigidity, Seizures, Sensorineural hearing impairment, Slender long bone, Sparse hair, Subcutaneous hemorrhage, Subcutaneous nodule, Thin calvarium, Thin skin, Thin upper lip vermilion, Thin vermilion border, Thoracolumbar scoliosis, Thrombocytopenia, Tremor, Urinary incontinence, Ventriculomegaly, Wide nasal bridge
SNX7	SNX7	4.87956E-01	0.0004957	Unclassified	BrainSpLMD|51375	OMIM|614904
PWWP2A	PWWP2A	4.87551E-01	0.002555502	Unclassified		COSMIC||Spitzoid tumour
RP11.436D23.1	RP11.436D23.1	4.86856E-01	2.15E-09			
PDE4B	PDE4B	4.86640E-01	3.19E-10	Enzyme: Phosphodiesterase	BrainSpLMD|5142;Eurexp|euxassay_018064|cochlea, mantle layer, utricle	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600127
REEP5	REEP5	4.86232E-01	1.31E-06	Integral membrane protein	BrainSpLMD|7905;Eurexp|euxassay_004460|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, pancreas, spinal cord, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|125265
CAMK2D	CAMK2D	4.85407E-01	6.70E-08	Serine/threonine kinase	BrainSpLMD|817;Eurexp|euxassay_010500|facial VII, glossopharyngeal IX, mantle layer, mesenchyme, olfactory, trigeminal V, vagus X, ventricle, ventricular layer	OMIM|607708
RHEBP2	RHEBP2	4.85368E-01	1.06E-06			
ENSA	ENSA	4.84399E-01	0.006362806	Ligand	BrainSpLMD|2029	OMIM|603061
FDFT1	FDFT1	4.84303E-01	2.12E-11	Enzyme: Synthase	BrainSpLMD|2222;Eurexp|euxassay_005703|calyces, cerebral cortex, cervical, cervico-thoracic, cochlear component, dorsal root ganglion, epithelium, facial VII, foregut-midgut junction, glossopharyngeal IX, hindgut, incisor, inferior, inner ear, lens, loop, mantle layer, mesenteric artery, midgut, molar, nucleus pulposus, retina, skeleton, stomach, superior, tegmentum, thoracic, trigeminal V, vagus X, vestibular component, vestibulocochlear VIII, vibrissa	OMIM|184420
RNF14	RNF14	4.83426E-01	0.000539314	Transcription regulatory protein	BrainSpLMD|9604;Eurexp|euxassay_004677|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, vagus X;BrainSpMouseDev|36015	OMIM|605675
THAP5	THAP5	4.82764E-01	1.03E-06	DNA binding protein	BrainSpLMD|168451	OMIM|612534
GAREM	GAREM	4.82181E-01	0.001284823			
FZD7	FZD7	4.82133E-01	1.05E-05	G protein coupled receptor	BrainSpLMD|8324;BrainSpMouseDev|14145	OMIM|603410
PRKCA	PRKCA	4.81853E-01	0.000842781	Serine/threonine kinase	BrainSpLMD|5578	OMIM|176960
FNTA	FNTA	4.80577E-01	0.001464992	Enzyme: Transferase	BrainSpLMD|2339	OMIM|134635
STX12	STX12	4.80366E-01	1.72E-07	Membrane transport protein	BrainSpLMD|23673;Eurexp|euxassay_011670|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, olfactory, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|606892
TAOK3	TAOK3	4.80284E-01	1.12E-08	Serine/threonine kinase	BrainSpLMD|51347	OMIM|616711
COPZ1	COPZ1	4.79702E-01	1.34E-07	Transport/cargo protein	BrainSpLMD|22818	OMIM|615472
INTS10	INTS10	4.79003E-01	9.40E-06	Unclassified	BrainSpLMD|55174;Eurexp|euxassay_001760|mantle layer, marginal layer	OMIM|611353
PEG10	PEG10	4.78879E-01	1.05E-08	Cell cycle control protein	BrainSpLMD|23089;BrainSpMouseDev|81989	OMIM|609810
EIF3J.AS1	EIF3J.AS1	4.77986E-01	2.76E-05			
SIRT2	SIRT2	4.77295E-01	9.19E-07	Cell cycle control protein	BrainSpLMD|22933	OMIM|604480
DDB2	DDB2	4.76335E-01	1.10E-05	DNA binding protein	BrainSpLMD|1643	OMIM|600811;COSMIC||skin basal cell, skin squamous cell, melanoma;HPO|1643|Abnormality of the dentition, Arthralgia, Autosomal recessive inheritance, Basal cell carcinoma, Cataract, Cognitive impairment, Conjunctival telangiectasia, Conjunctivitis, Cryptorchidism, Cutaneous photosensitivity, Defective DNA repair after ultraviolet radiation damage, Dermal atrophy, Developmental regression, Dry skin, EEG abnormality, Ectropion, Entropion, Erythema, Failure to thrive, Fatigue, Fever, Freckling, Hyperkeratosis, Hypermelanotic macule, Hypogonadism, Hypopigmented skin patches, Intellectual disability, progressive, Keratitis, Melanoma, Optic atrophy, Papilloma, Photophobia, Poikiloderma, Sensorineural hearing impairment, Squamous cell carcinoma of the skin, Strabismus, Telangiectasia, Telangiectasia of the skin, Thin skin
KATNBL1	KATNBL1	4.76204E-01	0.000337537	Unclassified		OMIM|616235
HSPD1	HSPD1	4.76079E-01	1.91E-07	Heat shock protein	BrainSpLMD|3329;BrainSpMouseDev|15285	OMIM|118190;HPO|3329|Apnea, Autosomal dominant inheritance, Autosomal recessive inheritance, Babinski sign, Choreoathetosis, Feeding difficulties in infancy, Flexion contracture, Generalized hypotonia, Global developmental delay, Hyperreflexia, Impaired vibration sensation in the lower limbs, Intellectual disability, profound, Leukodystrophy, Lower limb muscle weakness, Lower limb spasticity, Neonatal onset, Nystagmus, Postnatal microcephaly, Progressive, Progressive spasticity, Seizures, Spastic gait, Spastic paraplegia, Strabismus, Urinary bladder sphincter dysfunction, Urinary incontinence, Urinary urgency
NEGR1	NEGR1	4.75839E-01	0.000154825	Unclassified	BrainSpLMD|257194	OMIM|613173
TSPAN31	TSPAN31	4.75432E-01	0.002677618	Cell cycle control protein	BrainSpLMD|6302;BrainSpMouseDev|42968	OMIM|181035
RP11.208G20.2	RP11.208G20.2	4.74017E-01	1.19E-09			
FAM134A	FAM134A	4.72882E-01	6.12E-06			
SPOP	SPOP	4.72298E-01	1.98E-06	Transcription regulatory protein	BrainSpLMD|8405;Eurexp|euxassay_007475|embryo	OMIM|602650;COSMIC||prostate, endometrial, prostate cancer
GUK1	GUK1	4.71738E-01	0.001521311	Enzyme: Phosphotransferase	BrainSpLMD|2987	OMIM|139270
SELK	SELK	4.71022E-01	1.39E-06			
TARBP1	TARBP1	4.70704E-01	1.24E-06	RNA binding protein	BrainSpLMD|6894	OMIM|605052
ZNF32	ZNF32	4.69975E-01	0.000294093	DNA binding protein;Transcription regulatory protein	BrainSpLMD|7580;Eurexp|euxassay_007349|ventricular layer	OMIM|194539
FHL1	FHL1	4.69402E-01	2.35E-05	Unclassified	BrainSpLMD|2273;Eurexp|euxassay_018418|bladder, brain, diaphragm, dorsal root ganglion, head mesenchyme, limb, penis, rectum, spinal cord, tongue, vertebral axis muscle system	OMIM|300163;HPO|2273|Adult onset, Areflexia, Arrhythmia, Back pain, Elevated serum creatine phosphokinase, Flexion contracture, Foot dorsiflexor weakness, Frequent falls, Hyperlordosis, Hypertrophic cardiomyopathy, Hyporeflexia, Increased variability in muscle fiber diameter, Kyphosis, Lower limb muscle weakness, Myofibrillar myopathy, Progressive, Proximal muscle weakness, Rapidly progressive, Respiratory insufficiency, Respiratory insufficiency due to muscle weakness, Rimmed vacuoles, Scapular winging, Scapuloperoneal myopathy, Scapuloperoneal weakness, Scoliosis, Short neck, Skeletal muscle atrophy, Spinal rigidity, Steppage gait, Waddling gait, X-linked dominant inheritance, X-linked inheritance, X-linked recessive inheritance
UBR1	UBR1	4.68576E-01	1.41E-07	Ubiquitin proteasome system protein	BrainSpLMD|197131	OMIM|605981;HPO|197131|Abnormal hair pattern, Abnormality of the nail, Abnormality of the vagina, Absent lacrimal punctum, Agenesis of permanent teeth, Alopecia, Anal atresia, Anasarca, Anemia, Anteriorly placed anus, Aplasia cutis congenita of scalp, Atrial septal defect, Autosomal recessive inheritance, Cafe-au-lait spot, Calvarial skull defect, Clinodactyly of the 5th finger, Clitoral hypertrophy, Colonic diverticula, Convex nasal ridge, Cryptorchidism, Death in childhood, Delayed eruption of teeth, Delayed skeletal maturation, Diabetes mellitus, Exocrine pancreatic insufficiency, Failure to thrive, Fair hair, Frontal upsweep of hair, Generalized hypotonia, Hydronephrosis, Hypocalcemia, Hypoplasia of the primary teeth, Hypoplastic nipples, Hypoproteinemia, Hypospadias, Hypothyroidism, Increased circulating very-low-density lipoprotein levels, Intellectual disability, Intrauterine growth retardation, Joint laxity, Lacrimation abnormality, Malabsorption, Microcephaly, Microdontia, Micropenis, Midline skin dimples over anterior/posterior fontanelles, Oligodontia, Rectovaginal fistula, Sensorineural hearing impairment, Septate vagina, Short nose, Short stature, Single transverse palmar crease, Situs inversus totalis, Small for gestational age, Sparse scalp hair, Strabismus, Underdeveloped nasal alae, Urethrovaginal fistula, Ventricular septal defect
2-Mar	2-Mar	4.68215E-01	9.23E-05			
SNORD14E	SNORD14E	4.68137E-01	2.06E-06			
FUBP3	FUBP3	4.68106E-01	1.96E-05	Transcription factor	BrainSpLMD|8939;Eurexp|euxassay_019536|dorsal root ganglion, incisor, lung, metanephros, molar, submandibular gland primordium, ventral grey horn, vibrissa	OMIM|603536
NUFIP2	NUFIP2	4.68075E-01	1.15E-12	RNA binding protein	BrainSpLMD|57532	OMIM|609356
ZNF234	ZNF234	4.66053E-01	0.009505917	Transcription factor	BrainSpLMD|10780	OMIM|604750
FZD3	FZD3	4.65597E-01	7.40E-11	G protein coupled receptor	BrainSpLMD|7976;BrainSpMouseDev|14141	OMIM|606143
RP11.384F7.2	RP11.384F7.2	4.65461E-01	1.64E-06			
TSR1	TSR1	4.65293E-01	0.001860225	Unclassified	BrainSpLMD|55720	OMIM|611214
BLOC1S3	BLOC1S3	4.64926E-01	0.000276919	Unclassified	BrainSpLMD|388552	OMIM|609762;HPO|388552|Albinism, Autosomal recessive inheritance, Bruising susceptibility, Ocular albinism, Visual impairment
ICE2	ICE2	4.64771E-01	0.000840255	DNA binding protein	BrainSpLMD|79664	OMIM|610835
IFT43	IFT43	4.64483E-01	1.56E-06	Unclassified	BrainSpLMD|112752	OMIM|614068;HPO|112752|Abnormal diaphysis morphology, Abnormal toenail morphology, Abnormality of the fingernails, Abnormality of the metaphysis, Anteverted nares, Autosomal recessive inheritance, Brachydactyly, Broad nail, Craniosynostosis, Cutis laxa, Dolichocephaly, Dry skin, Ectodermal dysplasia, Epicanthus, Everted lower lip vermilion, Fine hair, Finger syndactyly, Frontal bossing, Hypodontia, Hypoplasia of teeth, Hypotelorism, Joint hyperflexibility, Joint laxity, Microdontia, Narrow chest, Nephronophthisis, Osteoporosis, Pectus excavatum, Prominent occiput, Rhizomelia, Short distal phalanx of finger, Short nail, Short stature, Sparse hair, Syndactyly, Widely spaced teeth
FOXG1.AS1	FOXG1.AS1	4.64236E-01	0.000384767			
ALDH1L2	ALDH1L2	4.63899E-01	0.003010488	Enzyme: Dehydrogenase		OMIM|613584
RHOA	RHOA	4.63862E-01	4.44E-16	GTPase	BrainSpLMD|387;BrainSpMouseDev|11635	OMIM|165390;COSMIC||diffuse gastric, T cell lymphomas, paediatric Burkitt lymphoma
CKB	CKB	4.63825E-01	8.82E-07	Enzyme: Phosphotransferase	BrainSpLMD|1152;Eurexp|euxassay_011493|adrenal gland, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, lung, mandible, mantle layer, maxilla, midgut, neural retina, oesophagus, olfactory, rectum, sternum, stomach, trigeminal V, ventral grey horn, ventricular layer, vertebral axis muscle system, vestibulocochlear VIII, vomeronasal organ, wall	OMIM|123280
RAB5A	RAB5A	4.63785E-01	0.00015536	GTPase	BrainSpLMD|5868	OMIM|179512
PHPT1	PHPT1	4.63148E-01	3.00E-08	Enzyme: Phosphatase	BrainSpLMD|29085	OMIM|610167
TECR	TECR	4.62991E-01	0.002909031	Enzyme: Reductase	BrainSpLMD|9524;Eurexp|euxassay_004555|cervical, cervico-thoracic, clavicle, dorsal root ganglion, facial VII, glossopharyngeal IX, left lung, marginal layer, neural retina, nucleus pulposus, rib, right lung, stroma, submandibular gland primordium, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|610057;HPO|9524|Autosomal recessive inheritance, Delayed speech and language development, Intellectual disability, Narrow palate
MTMR12	MTMR12	4.62013E-01	0.002391379	Adapter molecule	BrainSpLMD|54545	OMIM|606501
CDC42SE2	CDC42SE2	4.61846E-01	1.48E-06	Unclassified	BrainSpLMD|56990	
DMWD	DMWD	4.61754E-01	0.000189794	Unclassified	BrainSpLMD|1762	OMIM|609857
HBP1	HBP1	4.61573E-01	0.000423867	Transcription factor	BrainSpLMD|26959;BrainSpMouseDev|49230	OMIM|616714
MRPL13	MRPL13	4.61507E-01	1.11E-07	Ribosomal subunit	BrainSpLMD|28998;Eurexp|euxassay_003941|submandibular gland primordium, ventricular layer	OMIM|610200
XRRA1	XRRA1	4.61503E-01	0.002297637	Unclassified	BrainSpLMD|143570	OMIM|609788
MARS	MARS	4.61341E-01	0.001638565	Enzyme: Ligase	BrainSpLMD|4141	OMIM|156560;HPO|4141|Alveolar proteinosis, Aminoaciduria, Anemia, Areflexia, Autosomal dominant inheritance, Autosomal recessive inheritance, Clubbing, Cough, Decreased liver function, Distal sensory impairment, Dyspnea, Elevated hepatic transaminases, Failure to thrive, Foot dorsiflexor weakness, Hepatic steatosis, Hepatomegaly, Hypothyroidism, Interstitial pulmonary abnormality, Peripheral axonal neuropathy, Progressive, Respiratory insufficiency, Slow progression, Steppage gait, Variable expressivity
FABP5P1	FABP5P1	4.60767E-01	3.56E-10			
RELA	RELA	4.60355E-01	0.00276441	Transcription factor	BrainSpLMD|5970;Eurexp|euxassay_000778|axial skeleton, diaphragm, foregut-midgut junction, hindgut, incisor, limb, midgut, molar, nasal capsule, tongue, vertebral axis muscle system, vibrissa;BrainSpMouseDev|19460	OMIM|164014
DDB1	DDB1	4.59552E-01	1.47E-06	DNA binding protein	BrainSpLMD|1642	OMIM|600045
WDFY3	WDFY3	4.59098E-01	0.003514606	Unclassified	BrainSpLMD|23001;Eurexp|euxassay_010172|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	SFARI||Autism, 2 - Strong candidate;OMIM|617485
FSTL5	FSTL5	4.58360E-01	0.000194421	Extracellular matrix protein	BrainSpLMD|56884	
MARK3	MARK3	4.58122E-01	0.000437966	Serine/threonine kinase	BrainSpLMD|4140	OMIM|602678
TMEM66	TMEM66	4.57620E-01	3.54E-08			
NSRP1	NSRP1	4.57602E-01	7.06E-11	Unclassified	BrainSpLMD|84081	OMIM|616173
GNAI2	GNAI2	4.57313E-01	1.85E-11	GTPase;G protein	BrainSpLMD|2771;Eurexp|euxassay_018077|submandibular gland primordium, ventricular layer, vibrissa	OMIM|139360;HPO|2771|Abnormality of metabolism/homeostasis, Autosomal dominant inheritance, Paroxysmal ventricular tachycardia, Sudden cardiac death
EIF2AK2	EIF2AK2	4.56947E-01	1.53E-08	Serine/threonine kinase	BrainSpLMD|5610	OMIM|176871
MRPS28	MRPS28	4.56663E-01	2.59E-05	Ribosomal subunit	BrainSpLMD|28957	OMIM|611990
TBCCD1	TBCCD1	4.55872E-01	0.001579206	Unclassified	BrainSpLMD|55171;Eurexp|euxassay_010772|liver, pancreas	
YIPF3	YIPF3	4.55832E-01	0.000730431	Integral membrane protein	BrainSpLMD|25844	OMIM|609775
PFN1	PFN1	4.55324E-01	0.000167906	Cytoskeletal associated protein	BrainSpLMD|5216	OMIM|176610;HPO|5216|Amyotrophic lateral sclerosis, Anxiety, Autosomal dominant inheritance, Depressivity, Dysarthria, Dysphagia, Dyspnea, Emotional lability, Fasciculations, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Muscle weakness, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
HIPK2	HIPK2	4.55318E-01	5.95E-05	Serine/threonine kinase	BrainSpLMD|28996	OMIM|606868
NUBPL	NUBPL	4.53597E-01	1.54E-07	Unclassified	BrainSpLMD|80224	OMIM|613621;HPO|80224|Abnormal mitochondria in muscle tissue, Acute necrotizing encephalopathy, Ataxia, Autosomal recessive inheritance, Babinski sign, Blindness, Cerebellar atrophy, Cerebral edema, Coma, Developmental regression, Exercise intolerance, Failure to thrive, Feeding difficulties in infancy, Generalized hypotonia, Global developmental delay, Growth delay, Hepatic failure, Hyperreflexia, Hypertrophic cardiomyopathy, Hypoglycemia, Hyporeflexia, Increased CSF lactate, Lactic acidosis, Lethargy, Leukodystrophy, Mitochondrial inheritance, Muscle weakness, Nystagmus, Optic disc pallor, Phenotypic variability, Progressive macrocephaly, Ptosis, Respiratory failure, Seizures, Sensorineural hearing impairment, Skeletal muscle atrophy, Spasticity, Strabismus, Vomiting, X-linked dominant inheritance
VAMP3	VAMP3	4.53379E-01	0.000523707	Integral membrane protein	BrainSpLMD|9341	OMIM|603657
VPS25	VPS25	4.52960E-01	0.000416748	Transport/cargo protein	BrainSpLMD|84313	OMIM|610907
HADHA	HADHA	4.52759E-01	1.53E-08	Enzyme: Dehydrogenase	BrainSpLMD|3030	OMIM|600890;HPO|3030|Abnormality of the amniotic fluid, Autosomal recessive inheritance, Cardiomyopathy, Congestive heart failure, Decreased activity of 3-hydroxyacyl-CoA dehydrogenase, Dilated cardiomyopathy, Elevated hepatic transaminases, Failure to thrive, Generalized hypotonia, Generalized muscle weakness, Global developmental delay, Hepatomegaly, Hydrops fetalis, Hyperammonemia, Hypoglycemia, Hypoketotic hypoglycemia, Lactic acidosis, Muscular hypotonia, Myalgia, Myoglobinuria, Peripheral neuropathy, Pigmentary retinopathy, Prenatal maternal abnormality, Respiratory failure, Rhabdomyolysis, Small for gestational age, Sudden death
COPS8P2	COPS8P2	4.52097E-01	0.000972751			
LINC00478	LINC00478	4.52068E-01	4.54E-12			
DYNC2LI1	DYNC2LI1	4.51758E-01	9.32E-07	Motor protein	BrainSpLMD|51626	OMIM|617083;HPO|51626|Abnormality of oral frenula, Abnormality of oral mucosa, Abnormality of pelvic girdle bone morphology, Abnormality of the clavicle, Abnormality of the fingernails, Abnormality of the heart valves, Abnormality of the metaphysis, Abnormality of the ribs, Abnormality of the sternum, Aplasia/Hypoplasia of the lungs, Atrial septal defect, Atrioventricular canal defect, Autosomal recessive inheritance, Brachydactyly, Capitate-hamate fusion, Cone-shaped epiphysis, Conical incisor, Cryptorchidism, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Epispadias, Failure to thrive, Foot polydactyly, Genu valgum, Hand polydactyly, Hepatomegaly, Horizontal ribs, Hypodontia, Hypoplastic toenails, Hypospadias, Intrauterine growth retardation, Low-set ears, Microdontia, Micromelia, Nail dysplasia, Narrow chest, Neonatal short-limb short stature, Polyhydramnios, Postaxial hand polydactyly, Respiratory insufficiency, Short distal phalanx of finger, Short foot, Short ribs, Short stature, Short thorax, Situs inversus totalis, Skeletal dysplasia, Splenomegaly, Strabismus, Ventricular septal defect
ATP6V0E2	ATP6V0E2	4.51256E-01	6.50E-06	ATPase	BrainSpLMD|155066;Eurexp|euxassay_009946|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, spinal cord, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|611019
CTNND1	CTNND1	4.50945E-01	6.88E-09	Adhesion molecule	BrainSpLMD|1500;BrainSpMouseDev|12173	OMIM|601045;COSMIC||large intestine carcinoma
DNAJC1	DNAJC1	4.50378E-01	0.000353428	Chaperone	BrainSpLMD|64215	OMIM|611207
GPATCH2	GPATCH2	4.49377E-01	1.69E-05	RNA binding protein	BrainSpLMD|55105	OMIM|616836
CCDC181	CCDC181	4.49101E-01	2.75E-06	Unclassified	BrainSpLMD|57821;Eurexp|euxassay_004163|3rd ventricle, 4th ventricle, choroid invagination	
FBXO32	FBXO32	4.49049E-01	0.001989128	Ubiquitin proteasome system protein	BrainSpLMD|114907;Eurexp|euxassay_009279|atrium, cochlea, cochlear duct, intermediate grey horn, lip, mesenchyme, oesophagus, olfactory, sublingual gland primordium, ventricular layer, vomeronasal organ	OMIM|606604
GLDC	GLDC	4.48728E-01	0.000221046	Enzyme: Decarboxylase	BrainSpLMD|2731	OMIM|238300;HPO|2731|Agenesis of corpus callosum, Aggressive behavior, Autosomal recessive inheritance, Death in infancy, Encephalopathy, Generalized hypotonia, Hyperactivity, Hyperglycinemia, Hyperglycinuria, Hyperreflexia, Impulsivity, Intellectual disability, Irritability, Lethargy, Myoclonus, Recurrent singultus, Restlessness, Seizures
SH3RF1	SH3RF1	4.48664E-01	1.26E-09	Unclassified	BrainSpLMD|57630;Eurexp|euxassay_016453|mantle layer	
CEBPZOS	CEBPZOS	4.48605E-01	3.32E-06			
XYLT2	XYLT2	4.48510E-01	6.50E-06	Enzyme: Transferase	BrainSpLMD|64132;Eurexp|euxassay_005092|dorsal root ganglion, trigeminal V, ventricular layer	OMIM|608125;HPO|64132|Abnormality of the eyebrow, Abnormality of the intervertebral disk, Amblyopia, Aplasia/Hypoplasia of the lens, Atrial septal defect, Autosomal recessive inheritance, Cataract, Disproportionate short-trunk short stature, Facial hypotonia, Hypertelorism, Iris hypopigmentation, Long fingers, Long toe, Low posterior hairline, Low-set ears, Microphthalmia, Mitral valve prolapse, Muscle weakness, Nystagmus, Osteopenia, Osteoporosis, Pes planus, Platyspondyly, Posteriorly rotated ears, Retinal detachment, Sensorineural hearing impairment, Shield chest, Short neck, Thoracic kyphosis, Ventricular septal defect, Vertebral compression fractures, Visual loss, Webbed neck
INTS3	INTS3	4.47884E-01	2.59E-07	Unclassified	BrainSpLMD|65123;Eurexp|euxassay_006847|embryo	OMIM|611347
LAPTM4A	LAPTM4A	4.46859E-01	5.64E-06	Membrane transport protein	BrainSpLMD|9741	
C8orf33	C8orf33	4.46385E-01	5.59E-08	Unclassified	BrainSpLMD|65265	
