id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
RPS6KB1	RPS6KB1	4.32534E-01	0.000692657	Serine/threonine kinase	BrainSpLMD|6198	OMIM|608938
HSP90AA1	HSP90AA1	4.32453E-01	1.43E-07	Chaperone	BrainSpLMD|3320;Eurexp|euxassay_010007|cervical, cervico-thoracic, choroid plexus, cortex, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, lobe, lung, mandible, mantle layer, midgut, molar, neural retina, olfactory, pancreas, submandibular gland primordium, testis, thoracic, thymus primordium, trigeminal V, vagus X, ventral grey horn, ventricular layer, vomeronasal organ	OMIM|140571;COSMIC||NHL
SOWAHC	SOWAHC	4.32274E-01	2.52E-05	Unclassified		
TWISTNB	TWISTNB	4.31027E-01	0.000144794	Transcription factor	BrainSpLMD|221830	OMIM|608312
PPA1	PPA1	4.30348E-01	5.38E-06	Enzyme: Phosphohydrolase	BrainSpLMD|5464;Eurexp|euxassay_004470|bladder, cranium, forelimb, hindlimb, incisor, lung, mandible, maxilla, mesenchyme, metanephros, midgut, nasal septum, olfactory, orbito-sphenoid, palatal shelf, pancreas, respiratory, submandibular gland primordium, tail, turbinate bones, vibrissa	OMIM|179030
GOLIM4	GOLIM4	4.30338E-01	2.22E-16	Integral membrane protein	BrainSpLMD|27333	OMIM|606805
ZNF426	ZNF426	4.28910E-01	4.32E-06	DNA binding protein	BrainSpLMD|79088	
MOB1A	MOB1A	4.28323E-01	1.45E-07	Unclassified	BrainSpLMD|55233	OMIM|609281
FAM221A	FAM221A	4.26832E-01	9.07E-09	Unclassified	BrainSpLMD|340277	
RPL3P7	RPL3P7	4.26076E-01	4.77E-09			
RPLP0P6	RPLP0P6	4.25675E-01	3.64E-07			
ING5	ING5	4.25599E-01	0.000238522	Transcription regulatory protein	BrainSpLMD|84289	OMIM|608525
SRRM2	SRRM2	4.23714E-01	1.52E-07	RNA binding protein	BrainSpLMD|23524;Eurexp|euxassay_008167|embryo	OMIM|606032
HSP90B1	HSP90B1	4.22685E-01	3.60E-10	Heat shock protein	BrainSpLMD|7184;Eurexp|euxassay_000099|body-wall mesenchyme, dermis, epidermis, nucleus pulposus	OMIM|191175
PUM1	PUM1	4.22605E-01	2.49E-05	RNA binding protein	BrainSpLMD|9698	OMIM|607204
RBMXL1	RBMXL1	4.22426E-01	0.00341746	-		
SCAF11	SCAF11	4.22167E-01	8.98E-10	RNA binding protein	BrainSpLMD|9169;Eurexp|euxassay_014100|ventricle, ventricular layer	OMIM|603668
LAMTOR3	LAMTOR3	4.20683E-01	3.41E-05	Adapter molecule	BrainSpLMD|8649	OMIM|603296
ZDHHC6	ZDHHC6	4.20102E-01	0.007393755	Integral membrane protein	BrainSpLMD|64429	
SHC3	SHC3	4.18820E-01	0.00027969	Adapter molecule	BrainSpLMD|53358;Eurexp|euxassay_009466|cochlear duct, ventral grey horn, ventricular layer	OMIM|605263
UBE2G2	UBE2G2	4.16064E-01	9.23E-05	Ubiquitin proteasome system protein	BrainSpLMD|7327	OMIM|603124
SBDS	SBDS	4.13548E-01	5.59E-09	Unclassified	BrainSpLMD|51119	OMIM|607444;COSMIC||AML, MDS;HPO|51119|Abnormality of the metaphysis, Acute myeloid leukemia, Anemia, Autosomal recessive inheritance, Coxa vara, Delayed skeletal maturation, Eczema, Elevated hepatic transaminases, Enlargement of the costochondral junction, Exocrine pancreatic insufficiency, Failure to thrive, Generalized hypotonia, Global developmental delay, Hepatomegaly, Ichthyosis, Intellectual disability, Intellectual disability, mild, Irregular ossification at anterior rib ends, Malabsorption, Metaphyseal chondrodysplasia, Metaphyseal sclerosis, Metaphyseal widening, Myelodysplasia, Myocardial necrosis, Narrow chest, Narrow sacroiliac notch, Neonatal respiratory distress, Nephrocalcinosis, Neutropenia, Osteopenia, Ovoid vertebral bodies, Pancytopenia, Persistence of hemoglobin F, Proximal femoral epiphysiolysis, Recurrent infections, Short stature, Small for gestational age, Specific learning disability, Steatorrhea, Thrombocytopenia
E2F5	E2F5	4.13451E-01	3.07E-06	Transcription factor	BrainSpLMD|1875;BrainSpMouseDev|13338	OMIM|600967
CYP51A1P1	CYP51A1P1	4.12900E-01	7.52E-07			
FAM53C	FAM53C	4.12640E-01	4.23E-05	Unclassified	BrainSpLMD|51307	OMIM|609372
SMIM7	SMIM7	4.12557E-01	0.000211884	Unclassified	BrainSpLMD|79086	
FABP5P1	FABP5P1	4.12001E-01	1.88E-08			
SIRT1	SIRT1	4.11964E-01	0.003089691	Enzyme: Deacetylase	BrainSpLMD|23411	OMIM|604479
PPP4R2	PPP4R2	4.11424E-01	0.000121042	Serine/threonine phosphatase	BrainSpLMD|151987	OMIM|613822
KCTD6	KCTD6	4.10688E-01	2.44E-06	Ion channel	BrainSpLMD|200845;Eurexp|euxassay_003600|dorsal root ganglion, mantle layer, marginal layer, trigeminal V, vibrissa	
APRT	APRT	4.10528E-01	0.000425936	Enzyme: Ribosyltransferase	BrainSpLMD|353;Eurexp|euxassay_001689|Meckel's cartilage, axial muscle, olfactory, orbito-sphenoid, vault of skull	OMIM|102600;HPO|353|Autosomal recessive inheritance, Hematuria, Nephrolithiasis, Renal insufficiency
WDR61	WDR61	4.10329E-01	2.22E-05	Unclassified	BrainSpLMD|80349	OMIM|609540
CGGBP1	CGGBP1	4.10056E-01	0.000869622	DNA binding protein	BrainSpLMD|8545	OMIM|603363
CAMTA1	CAMTA1	4.10009E-01	0.000195613	Unclassified	BrainSpLMD|23261;BrainSpMouseDev|64242	SFARI||Autism, 5 - Hypothesized but untested;OMIM|611501;COSMIC||epithelioid haemangioendothelioma;HPO|23261|Anteverted nares, Autosomal dominant inheritance, Bulbous nose, Cerebral cortical atrophy, Delayed speech and language development, Dysarthria, Dysmetria, Global developmental delay, Intellectual disability, mild, Long face, Long philtrum, Neonatal hypotonia, Pointed chin, Thick lower lip vermilion, Unsteady gait
NUFIP2	NUFIP2	4.09915E-01	8.79E-09	RNA binding protein	BrainSpLMD|57532	OMIM|609356
IMPDH2	IMPDH2	4.09795E-01	3.64E-07	Enzyme: Dehydrogenase	BrainSpLMD|3615	OMIM|146691
HSPA1B	HSPA1B	4.09751E-01	3.52E-05	Chaperone	BrainSpLMD|3304	OMIM|603012
ARL13B	ARL13B	4.09739E-01	0.000109105	Unclassified;G protein	BrainSpLMD|200894	OMIM|608922;HPO|200894|Apnea, Ataxia, Autosomal recessive inheritance, Biparietal narrowing, Cerebellar vermis hypoplasia, Episodic tachypnea, Feeding difficulties in infancy, Gait disturbance, Generalized hypotonia, Global developmental delay, Intellectual disability, Long face, Molar tooth sign on MRI, Muscular hypotonia, Nystagmus, Obesity, Oculomotor apraxia, Optic disc pallor, Pigmentary retinopathy
IPO5	IPO5	4.09406E-01	4.06E-05	Transport/cargo protein	BrainSpLMD|3843	OMIM|602008
LRRC58	LRRC58	4.08292E-01	3.15E-06	Unclassified		
EPB41L3	EPB41L3	4.07944E-01	0.006014158	Structural protein	BrainSpLMD|23136	OMIM|605331
KPNA3	KPNA3	4.07914E-01	0.009877775	Transport/cargo protein	BrainSpLMD|3839	OMIM|601892
CLDND1	CLDND1	4.07767E-01	8.41E-07	Unclassified	BrainSpLMD|56650;Eurexp|euxassay_006238|embryo	
ZMYM5	ZMYM5	4.07494E-01	7.09E-05	Unclassified	BrainSpLMD|9205	OMIM|616443
RIT1	RIT1	4.07244E-01	7.87E-10	GTPase	BrainSpLMD|6016;Eurexp|euxassay_012013|Meckel's cartilage, basioccipital bone, basisphenoid bone, exoccipital bone, femur, fibula, hip, humerus, orbito-sphenoid, petrous part, rib, scapula, tibia, turbinate	OMIM|609591;HPO|6016|Abnormal bleeding, Abnormal dermatoglyphics, Abnormal hair quantity, Abnormal platelet function, Abnormal pulmonary valve morphology, Abnormality of coagulation, Abnormality of the spleen, Abnormality of the sternum, Aplasia/Hypoplasia of the abdominal wall musculature, Arrhythmia, Atrial septal defect, Autosomal dominant inheritance, Coarse hair, Cryptorchidism, Curly hair, Cystic hygroma, Delayed skeletal maturation, Downslanted palpebral fissures, Dysarthria, Enlarged thorax, Epicanthus, Failure to thrive, Feeding difficulties in infancy, Hepatomegaly, High forehead, High palate, Hyperkeratosis, Hypertelorism, Hypertrophic cardiomyopathy, Hypogonadotrophic hypogonadism, Joint hyperflexibility, Low posterior hairline, Low-set ears, Low-set, posteriorly rotated ears, Micrognathia, Midface retrusion, Muscle weakness, Muscular hypotonia, Pectus carinatum, Pectus excavatum, Polyhydramnios, Proptosis, Ptosis, Pulmonary artery stenosis, Pulmonic stenosis, Relative macrocephaly, Scoliosis, Short neck, Short stature, Strabismus, Thick lower lip vermilion, Thickened helices, Thickened nuchal skin fold, Triangular face, Ventricular septal defect, Webbed neck, Wide intermamillary distance
RPF2	RPF2	4.07216E-01	1.65E-06	Unclassified	BrainSpLMD|84154	
ATM	ATM	4.06638E-01	0.000875032	Serine/threonine kinase	BrainSpLMD|472	OMIM|607585;COSMIC||T-PLL, leukaemia, lymphoma, medulloblastoma, glioma;HPO|472|Abnormal spermatogenesis, Abnormality of bone marrow cell morphology, Abnormality of chromosome stability, Abnormality of the hair, Anorexia, Aplasia/Hypoplasia of the thymus, Ataxia, Autosomal recessive inheritance, B-cell lymphoma, Bronchiectasis, Cafe-au-lait spot, Cellular immunodeficiency, Choreoathetosis, Conjunctival telangiectasia, Decreased antibody level in blood, Decreased number of CD4+ T cells, Defective B cell differentiation, Delayed puberty, Diabetes mellitus, Dysarthria, Dystonia, Elevated alpha-fetoprotein, Elevated hepatic transaminases, Fatigue, Female hypogonadism, Fever, Gait disturbance, Glucose intolerance, Hodgkin lymphoma, Hypopigmentation of hair, Hypoplasia of the thymus, IgA deficiency, Immunoglobulin IgG2 deficiency, Leukemia, Lymphadenopathy, Lymphopenia, Mucosal telangiectasiae, Myoclonus, Neoplasm, Non-Hodgkin lymphoma, Nystagmus, Polycystic ovaries, Premature graying of hair, Recurrent bronchitis, Recurrent respiratory infections, Reduced tendon reflexes, Seizures, Short stature, Sinusitis, Skeletal muscle atrophy, Spasticity, Splenomegaly, Strabismus, Telangiectasia of the skin, Tremor, Weight loss
FAM120AOS	FAM120AOS	4.04215E-01	7.72E-05	Unclassified	BrainSpLMD|158293	
SEC24C	SEC24C	4.03986E-01	0.005123079	Transport/cargo protein	BrainSpLMD|9632	OMIM|607185;HPO|9632|Abnormal aortic arch morphology, Abnormal pulmonary valve morphology, Abnormality of the pharynx, Abnormality of the tonsils, Acne, Arachnodactyly, Atrial septal defect, Attention deficit hyperactivity disorder, Bulbous nose, Carious teeth, Chronic otitis media, Cleft palate, Conductive hearing impairment, Constipation, Corneal neovascularization, Dysphasia, Epicanthus, Global developmental delay, Hypocalcemia, Hypoparathyroidism, Hypoplasia of the thymus, Immunodeficiency, Impaired T cell function, Intellectual disability, mild, Long face, Long philtrum, Low-set ears, Malar flattening, Muscular hypotonia, Myalgia, Nasal speech, Occipital myelomeningocele, Overfolded helix, Platybasia, Posterior embryotoxon, Prominent nasal bridge, Ptosis, Renal hypoplasia, Seborrheic dermatitis, Short neck, Short stature, Small earlobe, Specific learning disability, Telecanthus, Tetany, Tetralogy of Fallot, Truncus arteriosus, Upslanted palpebral fissure, Ventricular septal defect, Wide nasal bridge
ACIN1	ACIN1	4.03902E-01	0.0041314	DNA binding protein	BrainSpLMD|22985	OMIM|604562
MKNK2	MKNK2	4.02824E-01	3.54E-06	Serine/threonine kinase	BrainSpLMD|2872	OMIM|605069
INTS2	INTS2	4.02790E-01	0.004426954	Unclassified	BrainSpLMD|57508	OMIM|611346
CIPC	CIPC	4.02642E-01	0.001039667	Unclassified	BrainSpLMD|85457	OMIM|616995
SEC22C	SEC22C	4.01711E-01	0.000791356	Integral membrane protein	BrainSpLMD|9117	OMIM|604028
GAPDHP1	GAPDHP1	4.00929E-01	0.000213051			
KLHL20	KLHL20	3.99972E-01	0.002583498	Cytoskeletal associated protein	BrainSpLMD|27252;Eurexp|euxassay_005048|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, thymus primordium, trigeminal V, vagus X	OMIM|617679
CLINT1	CLINT1	3.99938E-01	0.000220452	Transport/cargo protein	BrainSpLMD|9685;Eurexp|euxassay_011314|basioccipital bone, basisphenoid bone, clavicle, cortex, cricoid, liver, mandible, maxilla, midgut, naris, orbito-sphenoid, otic capsule, petrous part, rectum, rib, sternum, sublingual gland primordium, submandibular gland primordium, temporal bone, thyroid, turbinate bones, valve, vault of skull	OMIM|607265
PPP1CC	PPP1CC	3.99823E-01	0.007171346	Serine/threonine phosphatase	BrainSpLMD|5501	OMIM|176914
SLC1A2	SLC1A2	3.99720E-01	4.38E-06	Membrane transport protein	BrainSpLMD|6506;Eurexp|euxassay_009471|brain, spinal cord;BrainSpMouseDev|20273	SFARI||Autism, No category;OMIM|600300;HPO|6506|Autosomal dominant inheritance, Cerebral atrophy, Epileptic encephalopathy, Flexion contracture, Generalized hypotonia, Global developmental delay, Hypoplasia of the corpus callosum, Intellectual disability, profound, Kyphoscoliosis, Neonatal onset, Seizures
CRIPT	CRIPT	3.98262E-01	0.000528498	Cytoskeletal associated protein	BrainSpLMD|9419;Eurexp|euxassay_003240|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|604594;HPO|9419|Anemia, Anisopoikilocytosis, Anteverted nares, Autosomal recessive inheritance, Brachydactyly, Depressed nasal bridge, Frontal bossing, High forehead, Profound global developmental delay, Proptosis, Recurrent infections, Short digit, Short distal phalanx of finger, Sparse and thin eyebrow, Spotty hypopigmentation, Talipes, Talipes equinovarus, Telecanthus
NOL7	NOL7	3.98219E-01	3.19E-05	Unclassified	BrainSpLMD|51406	OMIM|611533
ATP6AP2	ATP6AP2	3.98140E-01	0.005312718	Cell surface receptor	BrainSpLMD|10159	OMIM|300556;HPO|10159|Action tremor, Agraphesthesia, Astereognosia, Autosomal recessive inheritance, Babinski sign, Bradykinesia, Cerebellar atrophy, Cerebral atrophy, Cogwheel rigidity, Delayed speech and language development, Gait disturbance, Generalized tonic-clonic seizures, Hypomimic face, Hypoplasia of the corpus callosum, Hyporeflexia, Infantile onset, Intellectual disability, Motor delay, Parkinsonism, Resting tremor, Slow progression, Variable expressivity, X-linked recessive inheritance
TMEM14C	TMEM14C	3.97392E-01	0.002600024	Integral membrane protein	BrainSpLMD|51522;Eurexp|euxassay_000161|basal plate, biceps, brachialis, cerebral cortex, deltoid, dorsal root ganglion, erector spinae, external oblique, facial VII, floorplate, genioglossus, glossopharyngeal IX, gluteus maximus, hamstring, hyoglossus, ilio-psoas, infraspinatus, inner ear, intrinsic, labyrinth, lateral wall, latissimus dorsi, mantle layer, marginal layer, masseter, midbrain, middle ear, myelohyoid, naso-lacrimal duct, neural retina, otic capsule, palatoglossus, pectoralis major, pectoralis minor, quadratus lumborum, quadriceps, rectus abdominis, retina, roof plate, serratus anterior, skeletal muscle, spinal cord, styloglossus, sublingual gland primordium, submandibular gland primordium, subscapularis, supraspinatus, tegmentum, telencephalon, teres major, thymus primordium, transverse component, transversus abdominis, trapezius, triceps, trigeminal V, vagus X, ventricular layer, vertical component, vestibular component, vestibulocochlear VIII, vibrissa	OMIM|615318
FDPS	FDPS	3.97322E-01	7.14E-08	Enzyme: Prenyltransferase	BrainSpLMD|2224;Eurexp|euxassay_005185|adenohypophysis, adrenal gland, axial skeleton, brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, limb, liver, lung, mandible, maxilla, mesenchyme, metanephros, midgut, molar, naris, olfactory, orbito-sphenoid, paraxial mesenchyme, rectum, retina, skeletal muscle, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII, vibrissa	OMIM|134629;HPO|2224|Cutaneous photosensitivity, Porokeratosis
FANCL	FANCL	3.97313E-01	0.001420466	Enzyme: Ligase	BrainSpLMD|55120;Eurexp|euxassay_006857|ventricular layer	OMIM|608111;HPO|55120|Abnormality of chromosome stability, Almond-shaped palpebral fissure, Anemia, Aplasia/Hypoplasia of the radius, Autosomal recessive inheritance, Cafe-au-lait spot, Chromosome breakage, Esophageal atresia, Global developmental delay, Hypopigmented skin patches, Intellectual disability, Irregular hyperpigmentation, Leukopenia, Microcephaly, Phenotypic variability, Pyridoxine-responsive sideroblastic anemia, Scoliosis, Short palpebral fissure, Short stature, Thrombocytopenia, Tracheoesophageal fistula
ZBTB43	ZBTB43	3.97190E-01	0.001409987	Transcription regulatory protein	BrainSpLMD|23099	
CPSF7	CPSF7	3.96821E-01	0.000159189	Unclassified	BrainSpLMD|79869;Eurexp|euxassay_007331|embryo	
SNX2	SNX2	3.96582E-01	0.003843512	Transport/cargo protein	BrainSpLMD|6643	OMIM|605929
ADSL	ADSL	3.96074E-01	0.005899204	Enzyme: Lyase	BrainSpLMD|158	SFARI||Autism, No category;OMIM|608222;HPO|158|Abnormal facial shape, Absent speech, Aggressive behavior, Anteverted nares, Autism, Autosomal recessive inheritance, Brachycephaly, Brisk reflexes, CNS hypomyelination, Cerebellar atrophy, Cerebral atrophy, Cerebral hypomyelination, Delayed speech and language development, Flat occiput, Gait ataxia, Generalized hypotonia, Global developmental delay, Growth delay, Hyperactivity, Hypointensity of cerebral white matter on MRI, Inability to walk, Inappropriate laughter, Infantile onset, Intellectual disability, Long philtrum, Low-set ears, Microcephaly, Myoclonus, Nystagmus, Opisthotonus, Poor eye contact, Prominent metopic ridge, Seizures, Self-mutilation, Severe global developmental delay, Short nose, Skeletal muscle atrophy, Smooth philtrum, Strabismus, Thin upper lip vermilion, Wide mouth
RPA2	RPA2	3.95348E-01	0.003045352	DNA binding protein	BrainSpLMD|6118;Eurexp|euxassay_004500|marginal layer, ventricular layer	OMIM|179836
ACAA2	ACAA2	3.93560E-01	7.63E-06	Enzyme: Acyltransferase	BrainSpLMD|10449;Eurexp|euxassay_018546|bladder, choroid invagination, choroid plexus, epidermis, epithelium, liver, oral epithelium, roof plate, vibrissa	OMIM|604770
SACM1L	SACM1L	3.93457E-01	4.62E-07	Lipid phosphatase	BrainSpLMD|22908	OMIM|606569
GLO1	GLO1	3.92861E-01	8.44E-14	Enzyme: Lyase	BrainSpLMD|2739	SFARI||Autism, 4 - Minimal evidence;OMIM|138750
BRD2	BRD2	3.92378E-01	7.43E-10	Transcription regulatory protein	BrainSpLMD|6046;Eurexp|euxassay_012809|dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, mandible, mantle layer, maxilla, orbito-sphenoid, submandibular gland primordium, trigeminal V, vagus X	OMIM|601540
DNAJB4	DNAJB4	3.92305E-01	6.21E-05	Heat shock protein	BrainSpLMD|11080	OMIM|611327
WBP4	WBP4	3.91225E-01	8.53E-05	RNA binding protein	BrainSpLMD|11193	OMIM|604981
GTPBP4	GTPBP4	3.91184E-01	2.11E-05	GTPase	BrainSpLMD|23560	
ZNFX1	ZNFX1	3.90724E-01	0.000271754	Transcription regulatory protein	BrainSpLMD|57169	
GRB10	GRB10	3.90546E-01	1.24E-06	Adapter molecule	BrainSpLMD|2887;Eurexp|euxassay_011372|cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nervous system, sensory organ, skeleton, tail, ventricular layer, vertebral axis muscle system, visceral organ	OMIM|601523
ZNF83	ZNF83	3.90334E-01	8.10E-05	DNA binding protein	BrainSpLMD|55769	OMIM|194558
FLRT3	FLRT3	3.89808E-01	0.001303194	Adhesion molecule	BrainSpLMD|23767;Eurexp|euxassay_006295|axial skeleton, bladder, eyelid, incisor, lip, mandible, mantle layer, marginal layer, maxilla, mesenchyme, metanephros, molar, pharyngo-tympanic tube, physiological umbilical hernia, pituitary, submandibular gland primordium, ventricular layer, vibrissa	OMIM|604808;HPO|23767|Abnormality of the voice, Anosmia, Anterior hypopituitarism, Autosomal dominant inheritance, Autosomal recessive inheritance, Breast hypoplasia, Cryptorchidism, Decreased fertility, Decreased testicular size, Delayed puberty, Erectile abnormalities, Gynecomastia, Hypogonadotrophic hypogonadism, Hyposmia, Hypothalamic gonadotropin-releasing hormone deficiency, Micropenis, Primary amenorrhea, Reduced bone mineral density, Sparse axillary hair, Sparse pubic hair
HNRNPF	HNRNPF	3.89513E-01	1.33E-06	Ribonucleoprotein	BrainSpLMD|3185	OMIM|601037
FXYD6	FXYD6	3.89035E-01	2.25E-06	Ion channel	BrainSpLMD|53826;Eurexp|euxassay_005187|brain, cervical, cervico-thoracic, cortex, facial VII, spinal cord, thoracic, trigeminal V, vagus X, valve, vestibulocochlear VIII;BrainSpMouseDev|37655	OMIM|606683
SPCS2P4	SPCS2P4	3.88807E-01	7.27E-06			
PCBP1	PCBP1	3.88540E-01	0.000214062	RNA binding protein	BrainSpLMD|5093;Eurexp|euxassay_006545|embryo	OMIM|601209;COSMIC||CRC
TKT	TKT	3.88429E-01	0.003262589	Enzyme: Transketolase	BrainSpLMD|7086	OMIM|606781;HPO|7086|Autosomal recessive inheritance, Intellectual disability, Patent ductus arteriosus, Patent foramen ovale, Proportionate short stature, Self-injurious behavior, Stereotypy, Ventricular septal defect
BICD1	BICD1	3.87135E-01	1.29E-08	Transport/cargo protein	BrainSpLMD|636;Eurexp|euxassay_001764|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, mantle layer, olfactory, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|11907	OMIM|602204
BAZ2A	BAZ2A	3.86889E-01	0.000570571	Transcription regulatory protein	BrainSpLMD|11176	OMIM|605682
RAB3GAP2	RAB3GAP2	3.85816E-01	6.14E-05	GTPase activating protein	BrainSpLMD|25782	OMIM|609275;HPO|25782|Abnormal dermatoglyphics, Abnormal toenail morphology, Abnormality of retinal pigmentation, Abnormality of the distal phalanx of finger, Abnormality of visual evoked potentials, Anteverted nares, Aplasia/Hypoplasia of the corpus callosum, Asymmetry of the ears, Autosomal recessive inheritance, Brachycephaly, Broad fingertip, Broad nasal tip, Cardiomyopathy, Cataract, Cerebral cortical atrophy, Clitoral hypoplasia, Congenital cataract, Congestive heart failure, Cortical visual impairment, Cryptorchidism, Delayed puberty, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Everted lower lip vermilion, Feeding difficulties in infancy, Flexion contracture, Furrowed tongue, Generalized hirsutism, Global brain atrophy, Global developmental delay, High palate, Hyperlordosis, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Hypoplastic labia majora, Hypoplastic labia minora, Hypotelorism, Intellectual disability, Intellectual disability, progressive, Intellectual disability, severe, Intrauterine growth retardation, Joint stiffness, Kyphosis, Lissencephaly, Low anterior hairline, Low posterior hairline, Low-set, posteriorly rotated ears, Lumbar hyperlordosis, Macrotia, Malar flattening, Metatarsus adductus, Microcephaly, Microcornea, Micrognathia, Micropenis, Microphthalmia, Midface retrusion, Misalignment of teeth, Muscular hypotonia, Muscular hypotonia of the trunk, Optic atrophy, Overlapping toe, Pachygyria, Pectus carinatum, Pectus excavatum, Polymicrogyria, Posteriorly rotated ears, Postnatal growth retardation, Postnatal microcephaly, Prematurely aged appearance, Prominent antitragus, Prominent nasal bridge, Prominent nipples, Recurrent respiratory infections, Scoliosis, Scrotal hypoplasia, Severe global developmental delay, Short metacarpal, Short nose, Short palm, Short phalanx of finger, Short philtrum, Short stature, Short toe, Slender ulna, Spasticity, Talipes equinovarus, Talipes valgus, Tracheomalacia, Ulnar deviation of finger, Undetectable visual evoked potentials, Wide nasal bridge
DYNC2LI1	DYNC2LI1	3.85256E-01	0.001698673	Motor protein	BrainSpLMD|51626	OMIM|617083;HPO|51626|Abnormality of oral frenula, Abnormality of oral mucosa, Abnormality of pelvic girdle bone morphology, Abnormality of the clavicle, Abnormality of the fingernails, Abnormality of the heart valves, Abnormality of the metaphysis, Abnormality of the ribs, Abnormality of the sternum, Aplasia/Hypoplasia of the lungs, Atrial septal defect, Atrioventricular canal defect, Autosomal recessive inheritance, Brachydactyly, Capitate-hamate fusion, Cone-shaped epiphysis, Conical incisor, Cryptorchidism, Depressed nasal bridge, Downslanted palpebral fissures, Epicanthus, Epispadias, Failure to thrive, Foot polydactyly, Genu valgum, Hand polydactyly, Hepatomegaly, Horizontal ribs, Hypodontia, Hypoplastic toenails, Hypospadias, Intrauterine growth retardation, Low-set ears, Microdontia, Micromelia, Nail dysplasia, Narrow chest, Neonatal short-limb short stature, Polyhydramnios, Postaxial hand polydactyly, Respiratory insufficiency, Short distal phalanx of finger, Short foot, Short ribs, Short stature, Short thorax, Situs inversus totalis, Skeletal dysplasia, Splenomegaly, Strabismus, Ventricular septal defect
SNRPB	SNRPB	3.85223E-01	2.11E-08	RNA binding protein	BrainSpLMD|6628	OMIM|182282;HPO|6628|11 pairs of ribs, Abnormality of the dentition, Anomalous rib insertion to vertebrae, Anomalous tracheal cartilage, Atresia of the external auditory canal, Atrial septal defect, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Calcaneal epiphyseal stippling, Cleft palate, Cleft soft palate, Clinodactyly of the 5th finger, Conductive hearing impairment, Congenital hip dislocation, Death in infancy, Ectopic kidney, Elbow flexion contracture, Epicanthus, Feeding difficulties, Gastroesophageal reflux, Glossoptosis, High palate, Horseshoe kidney, Intellectual disability, Intrauterine growth retardation, Kyphosis, Long philtrum, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Nasal speech, Neonatal respiratory distress, Patent ductus arteriosus, Polyhydramnios, Porencephalic cyst, Posterior rib gap, Posteriorly rotated ears, Postnatal growth retardation, Renal cyst, Scoliosis, Short hard palate, Short humerus, Short stature, Thoracic hypoplasia, Tracheomalacia, Ventricular septal defect, Webbed neck
CLNS1A	CLNS1A	3.84615E-01	3.11E-08	Transport/cargo protein	BrainSpLMD|1207	OMIM|602158
IRS2	IRS2	3.84183E-01	2.84E-05	Adapter molecule	BrainSpLMD|8660;Eurexp|euxassay_014216|cortex, dorsal root ganglion, incisor, lip, molar, skeleton, skin, thymus primordium, ventricular layer	OMIM|600797
FAM19A5	FAM19A5	3.83873E-01	1.83E-05	Chemokine	BrainSpLMD|25817;Eurexp|euxassay_011592|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, marginal layer, spinal cord, trigeminal V, vagus X	OMIM|617499
QKI	QKI	3.83746E-01	0	RNA binding protein	BrainSpLMD|9444;Eurexp|euxassay_012259|diaphragm, dorsal grey horn, dorsal root ganglion, exoccipital bone, lens, lung, mandible, mantle layer, marginal layer, maxilla, meninges, midgut, neural retina, orbito-sphenoid, petrous part, skeletal muscle, stomach, submandibular gland primordium, turbinate, vault of skull, ventral grey horn, ventricle, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|609590;COSMIC||angiocentric glioma, colorectal cancer
METTL16	METTL16	3.83525E-01	6.78E-09	Unclassified	BrainSpLMD|79066;Eurexp|euxassay_002736|axial muscle, basal plate, calyces, epidermal component, submandibular gland primordium, ventricular layer	
COA3	COA3	3.82748E-01	0.001220398	Unclassified	BrainSpLMD|28958	OMIM|614775
MRPS9	MRPS9	3.82372E-01	0.001947074	Ribosomal subunit	BrainSpLMD|64965;Eurexp|euxassay_012552|thymus primordium	OMIM|611975
SLIT2	SLIT2	3.82040E-01	4.20E-07	Ligand	BrainSpLMD|9353;BrainSpMouseDev|20325	OMIM|603746
