id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
FAM120A	FAM120A	7.57338E-01	0.001320072	Unclassified	BrainSpLMD|23196	OMIM|612265
LTBP1	LTBP1	7.51433E-01	0.000517665	Extracellular matrix protein	BrainSpLMD|4052	OMIM|150390
PCDH9	PCDH9	7.36342E-01	7.43E-05	Adhesion molecule	BrainSpLMD|5101;Eurexp|euxassay_014258|facial VII, mantle layer, ventricular layer, vertebral axis muscle system, vestibulocochlear VIII	SFARI||Autism, 4 - Minimal evidence;OMIM|603581
SYPL1	SYPL1	7.30824E-01	0.006224225	Integral membrane protein	BrainSpLMD|6856;Eurexp|euxassay_005903|embryo	OMIM|616665
RASSF2	RASSF2	7.29470E-01	6.47E-08	Cell cycle control protein	BrainSpLMD|9770;Eurexp|euxassay_010507|meninges, valve, ventricular layer	OMIM|609492
NTM	NTM	7.24464E-01	0.000111368	Adhesion molecule	BrainSpLMD|50863;Eurexp|euxassay_012548|axial skeleton, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, meninges, mesenchyme, neural retina, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|87964	OMIM|607938
SELK	SELK	7.23001E-01	0.003996298			
GRAMD1C	GRAMD1C	7.19144E-01	0.000134017	Unclassified;Integral membrane protein	BrainSpLMD|54762;Eurexp|euxassay_005110|adenohypophysis, liver, olfactory, oral region, ventricular layer	
FKBP10	FKBP10	7.15746E-01	8.35E-14	Unclassified	BrainSpLMD|60681	OMIM|607063;HPO|60681|Abnormality of the skin, Ankle contracture, Aplasia/Hypoplasia of the patella, Arthrogryposis multiplex congenita, Autosomal dominant inheritance, Autosomal recessive inheritance, Biconcave vertebral bodies, Blue sclerae, Brachycephaly, Coxa vara, Dentinogenesis imperfecta, Elbow flexion contracture, Elevated alkaline phosphatase, Gait disturbance, Hip contracture, Increased susceptibility to fractures, Joint laxity, Joint stiffness, Knee flexion contracture, Kyphoscoliosis, Kyphosis, Osteopenia, Osteoporosis, Pectus carinatum, Platyspondyly, Protrusio acetabuli, Pterygium, Recurrent fractures, Respiratory insufficiency, Scoliosis, Short stature, Talipes, Talipes equinovarus, Triangular face, Vertebral compression fractures, Vertebral wedging, Wormian bones
PTCH1	PTCH1	7.14439E-01	0.003807035	Cell surface receptor	Eurexp|euxassay_017091|axial skeleton, basioccipital bone, basisphenoid bone, bladder, clavicle, ductus deferens, femur, fibula, hindgut, humerus, incisor, lung, mandible, maxilla, mesenchyme, midgut, oesophagus, pelvic girdle, phalanx, radius, rib, scapula, skeleton, stomach, tibia, ulna, urethra, ventricular layer, vibrissa;BrainSpMouseDev|18969	OMIM|601309;COSMIC||skin basal cell, medulloblastoma, skin basal cell, medulloblastoma;HPO|5727|Abnormality of the neck, Abnormality of the ribs, Abnormality of the sternum, Absent nasal septal cartilage, Accelerated skeletal maturation, Agenesis of corpus callosum, Alobar holoprosencephaly, Arnold-Chiari malformation, Autosomal dominant inheritance, Basal cell carcinoma, Bifid ribs, Bilateral cleft lip and palate, Bilateral microphthalmos, Brachydactyly, Bridged sella turcica, Broad face, Calcification of falx cerebri, Cardiac fibroma, Cardiac rhabdomyoma, Cataract, Cerebral calcification, Cleft palate, Cleft upper lip, Coarse facial features, Delayed eruption of teeth, Down-sloping shoulders, Downslanted palpebral fissures, Epicanthus, Feeding difficulties, Flat nasal alae, Flat occiput, Frontal bossing, Fusion of the left and right thalami, Glaucoma, Global developmental delay, Hamartomatous stomach polyps, Hemivertebrae, Heterogeneous, Hydrocephalus, Hyperactivity, Hypertelorism, Hypoplasia of the premaxilla, Hypotelorism, Incomplete penetrance, Intellectual disability, Iris coloboma, Irregular ossification of hand bones, Joint hyperflexibility, Kyphoscoliosis, Kyphosis, Large for gestational age, Long philtrum, Low-set ears, Macrocephaly, Macrotia, Mandibular prognathia, Median cleft lip and palate, Medulloblastoma, Melanocytic nevus, Metopic synostosis, Microphthalmia, Midface retrusion, Midline defect of the nose, Milia, Motor delay, Muscular hypotonia, Narrow mouth, Neoplasm, Odontogenic keratocysts of the jaw, Oral cleft, Orbital cyst, Ovarian carcinoma, Ovarian fibroma, Palmar pits, Panhypopituitarism, Parietal bossing, Pectus excavatum, Plantar pits, Polydactyly, Retinopathy, Scoliosis, Seizures, Semilobar holoprosencephaly, Short 4th metacarpal, Short distal phalanx of the thumb, Short neck, Short nose, Short ribs, Single median maxillary incisor, Skin tags, Spina bifida, Sprengel anomaly, Strabismus, Supernumerary ribs, Tall stature, Thickened ears, Trigonocephaly, Umbilical hernia, Upslanted palpebral fissure, Variable expressivity, Ventriculomegaly, Vertebral fusion, Vertebral wedging, Wide nasal bridge
PNISR	PNISR	7.12393E-01	0.001265185	Unclassified	BrainSpLMD|25957;Eurexp|euxassay_011305|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, metanephros, neural retina, olfactory, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ	OMIM|616653
MT.ATP8	MT.ATP8	7.10733E-01	2.88E-07			
ABCD3	ABCD3	7.10008E-01	0.000371218	Integral membrane protein	BrainSpLMD|5825	OMIM|170995;HPO|5825|Autosomal recessive inheritance, Elevated hepatic transaminases, Hepatic failure, Hepatic fibrosis, Hepatomegaly, Infantile onset, Iron deficiency anemia, Jaundice, Progressive, Splenomegaly
SERPINH1	SERPINH1	6.99567E-01	0.006218042	Heat shock protein	BrainSpLMD|871	OMIM|600943;HPO|871|Autosomal recessive inheritance, Blue sclerae, Broad ribs, Chronic lung disease, Dentinogenesis imperfecta, Generalized hypotonia, Generalized joint laxity, Genu valgum, High forehead, High pitched voice, Inguinal hernia, Joint laxity, Malar flattening, Micrognathia, Micromelia, Midface retrusion, Narrow chest, Narrow forehead, Nephrolithiasis, Osteopenia, Platyspondyly, Prominent forehead, Pyloric stenosis, Relative macrocephaly, Scoliosis, Shallow orbits, Short stature, Thin ribs, Triangular face, Vertebral compression fractures
CAMK2D	CAMK2D	6.95434E-01	4.41E-05	Serine/threonine kinase	BrainSpLMD|817;Eurexp|euxassay_010500|facial VII, glossopharyngeal IX, mantle layer, mesenchyme, olfactory, trigeminal V, vagus X, ventricle, ventricular layer	OMIM|607708
SLC18B1	SLC18B1	6.94846E-01	0.000118741	Unclassified	BrainSpLMD|116843	OMIM|613361
C14orf1	C14orf1	6.93826E-01	0.000985319			
ITPK1	ITPK1	6.87348E-01	0.000248423	Enzyme: Phosphotransferase	BrainSpLMD|3705;Eurexp|euxassay_007834|dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, mesentery, midgut, trigeminal V, vagus X, vibrissa	OMIM|601838
LRRN1	LRRN1	6.83337E-01	3.36E-09	Integral membrane protein	BrainSpLMD|57633;Eurexp|euxassay_000278|cochlea, dorsal root ganglion, head mesenchyme, limb, lip, mantle layer, marginal layer, mesenchyme, olfactory, tail, trigeminal V, ventricular layer, vertebral axis muscle system, vibrissa	
SEPT7P3	SEPT7P3	6.81034E-01	7.34E-05			
STAT3	STAT3	6.78361E-01	0.00015082	Transcription factor	BrainSpLMD|6774;Eurexp|euxassay_004868|axial skeleton, choroid invagination, dorsal grey horn, dorsal root ganglion, facial VII, forelimb, glossopharyngeal IX, hindlimb, mantle layer, mesenchyme, metatarsus, phalanx, thymus primordium, trigeminal V, ventral grey horn, ventricular layer;BrainSpMouseDev|20610	OMIM|102582;COSMIC||T-cell large granular lymphocytic leukaemia, paediatric large granular lymphocytic leukaemia, IPEX-like syndrome;HPO|6774|Abnormal heart morphology, Abnormality of the hair, Arthrogryposis multiplex congenita, Atelectasis, Autoimmune hemolytic anemia, Autoimmune thrombocytopenia, Autoimmunity, Autosomal dominant inheritance, Bilateral ptosis, Celiac disease, Chronic otitis media, Cleft palate, Coarse facial features, Contractures of the joints of the lower limbs, Cough, Decreased antibody level in blood, Deeply set eye, Dehydration, Delayed eruption of teeth, Downturned corners of mouth, Dystrophic fingernails, Eczema, Eczematoid dermatitis, Eosinophilia, Failure to thrive, Frontal bossing, Generalized abnormality of skin, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Gingivitis, Global developmental delay, Glycosuria, High palate, Hyperglycemia, Hypertelorism, Hypovolemia, Increased IgE level, Infantile onset, Intrauterine growth retardation, Joint hyperflexibility, Joint hypermobility, Ketonuria, Microalbuminuria, Motor delay, Neonatal insulin-dependent diabetes mellitus, Osteopenia, Papule, Paronychia, Persistence of primary teeth, Prominent forehead, Prominent metopic ridge, Pruritus, Recurrent Staphylococcus aureus infections, Recurrent fractures, Recurrent fungal infections, Recurrent respiratory infections, Recurrent sinopulmonary infections, Reduced pancreatic beta cells, Retinopathy, Scoliosis, Short stature, Skin rash, Skin ulcer, Weight loss, Wide nasal bridge, Wide nose
DNASE2	DNASE2	6.77736E-01	0.000293969	Deoxyribonuclease	BrainSpLMD|1777;Eurexp|euxassay_018821|olfactory, vibrissa	OMIM|126350
FADS2	FADS2	6.77513E-01	0.000143467	Enzyme: Oxidase	BrainSpLMD|9415	OMIM|606149
PAQR7	PAQR7	6.77125E-01	0.009491647	Cell surface receptor	BrainSpLMD|164091;Eurexp|euxassay_006273|ventricular layer	OMIM|607779
VIM	VIM	6.76542E-01	1.39E-09	Cytoskeletal protein	BrainSpLMD|7431	OMIM|193060;HPO|7431|Autosomal dominant inheritance, Congenital onset, Diffuse nuclear cataract, Posterior polar cataract, Pulverulent cataract
ZNF521	ZNF521	6.72915E-01	0.001730575	Transcription regulatory protein	BrainSpLMD|25925;BrainSpMouseDev|86218	OMIM|610974;COSMIC||ALL
CYP51A1P1	CYP51A1P1	6.61072E-01	0.001486352			
CNDP2	CNDP2	6.60114E-01	0.00845025	Metallo protease	BrainSpLMD|55748	OMIM|169800
TEAD1	TEAD1	6.56426E-01	0.003638161	Transcription factor	BrainSpLMD|7003;BrainSpMouseDev|21437	OMIM|189967;HPO|7003|Astigmatism, Autosomal dominant inheritance, Myopia, Peripapillary chorioretinal atrophy, Slow progression
NOTCH1	NOTCH1	6.50938E-01	0.000752611	Cell surface receptor	BrainSpLMD|4851;Eurexp|euxassay_018738|cochlea, cornea, cortex, epidermis, epithelium, incisor, left lung, molar, olfactory, rest of skin, retina, right lung, submandibular gland primordium, thymus primordium, utricle, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|17895	OMIM|190198;COSMIC||T-ALL, breast, bladder, skin SCC, lung SCC, head and neck SCC;HPO|4851|Abnormal pulmonary valve morphology, Abnormality of the metacarpal bones, Absent hand, Absent toe, Aortic regurgitation, Aortic valve calcification, Aortic valve stenosis, Aplasia cutis congenita, Autosomal dominant inheritance, Bicuspid aortic valve, Brachydactyly, Calvarial skull defect, Cataract, Cavernous hemangioma, Coarctation of aorta, Cutis marmorata, Cutis marmorata telangiectatica congenita, Dilatation of the aortic arch, Dystrophic toenail, Failure to thrive, Finger syndactyly, Heart murmur, Hydrocephalus, Hypertension, Microphthalmia, Phenotypic variability, Pulmonary arterial hypertension, Pulmonary artery atresia, Pulmonic stenosis, Right ventricular hypertrophy, Short distal phalanx of finger, Sparse hair, Split hand, Strabismus, Syndactyly, Talipes, Tetralogy of Fallot, Thoracic aorta calcification
PSAP	PSAP	6.48110E-01	0.001329438	Integral membrane protein	BrainSpLMD|5660	OMIM|176801;HPO|5660|Abnormality of eye movement, Abnormality of glycosphingolipid metabolism, Abnormality of the periventricular white matter, Anemia, Autosomal recessive inheritance, Babinski sign, CNS demyelination, Central apnea, Cerebral dysmyelination, Congenital onset, Death in childhood, Death in infancy, Decreased nerve conduction velocity, Developmental regression, Dysarthria, Dysphagia, Dystonia, Erlenmeyer flask deformity of the femurs, Fasciculations, Feeding difficulties, Gait ataxia, Generalized clonic seizures, Generalized hypotonia, Generalized tonic-clonic seizures, Global brain atrophy, Global developmental delay, Hepatomegaly, Hepatosplenomegaly, Hyperkinesis, Hyperreflexia, Hypertonia, Hypoplasia of the corpus callosum, Hyporeflexia, Increased CSF protein, Increased cerebral lipofuscin, Infantile onset, Loss of speech, Mental deterioration, Muscle weakness, Muscular hypotonia, Myoclonus, Neuronal loss in central nervous system, Osteopenia, Peripheral demyelination, Polyneuropathy, Recurrent respiratory infections, Respiratory failure, Respiratory insufficiency, Seizures, Spastic tetraparesis, Splenomegaly, Thrombocytopenia, Urinary incontinence, Variable expressivity
NTRK3	NTRK3	6.39147E-01	0.000443247	Receptor tyrosine kinase	BrainSpLMD|4916;Eurexp|euxassay_017897|corpus striatum, dorsal root ganglion, mantle layer, marginal layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|17980	SFARI||Autism, 4 - Minimal evidence;OMIM|191316;COSMIC||congenital fibrosarcoma, secretory breast
AC253572.1	AC253572.1	6.36742E-01	3.72E-05			
LDHB	LDHB	6.31613E-01	0.009276248	Enzyme: Dehydrogenase	BrainSpLMD|3945	OMIM|150100
MAGI1	MAGI1	6.28634E-01	0.00758224	Cell junction protein	BrainSpLMD|9223;Eurexp|euxassay_016214|axial skeleton, clavicle, femur, fibula, humerus, pelvic girdle, rib, scapula, tibia	OMIM|602625
ADI1	ADI1	6.24594E-01	0.001305011	Growth inhibitory factor	BrainSpLMD|55256;Eurexp|euxassay_003618|hindgut, incisor, left, midgut, oesophagus, olfactory, pancreas, pharyngo-tympanic tube, rectum, respiratory, right, stomach, submandibular gland primordium, thymus primordium, thyroid, vibrissa	OMIM|613400
TRPS1	TRPS1	6.22993E-01	2.22E-06	Transcription factor	BrainSpLMD|7227;Eurexp|euxassay_011487|axial skeleton, basioccipital bone, basisphenoid bone, bladder, clavicle, cornea, cricoid, diaphragm, dorsal grey horn, exoccipital bone, femur, humerus, knee, lip, mandible, mantle layer, marginal layer, maxilla, mesenchyme, metanephros, midgut, molar, nasal septum, orbito-sphenoid, otic capsule, pelvic girdle, rib, skeletal muscle, sternum, stomach, submandibular gland primordium, thyroid, tongue, trachea, ureter, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|58142	OMIM|604386;HPO|7227|Abnormality of the nervous system, Abnormally low-pitched voice, Accelerated bone age after puberty, Aplasia/Hypoplasia of the mandible, Arthralgia, Autosomal dominant inheritance, Avascular necrosis of the capital femoral epiphysis, Bone pain, Bulbous nose, Camptodactyly of finger, Carious teeth, Chin with horizontal crease, Clinodactyly of the 5th finger, Concave nail, Cone-shaped epiphyses of the middle phalanges of the hand, Cone-shaped epiphyses of the phalanges of the hand, Cone-shaped epiphyses of the proximal phalanges of the hand, Cone-shaped epiphysis, Coxa magna, Deep philtrum, Delayed eruption of teeth, Delayed skeletal maturation, Dental crowding, Dental malocclusion, Fine hair, Flat capital femoral epiphysis, Fragile nails, Frontal bossing, Generalized hypotonia, High palate, Hyperlordosis, Increased number of teeth, Infantile muscular hypotonia, Intellectual disability, Ivory epiphyses of the distal phalanges of the hand, Joint dislocation, Joint hyperflexibility, Leukonychia, Long philtrum, Long upper lip, Low-set, posteriorly rotated ears, Macrotia, Microdontia, Micrognathia, Multiple long-bone exostoses, Muscular hypotonia, Narrow palate, Osteoarthritis, Osteopenia, Pear-shaped nose, Pectus carinatum, Pes planus, Protruding ear, Recurrent respiratory infections, Redundant skin, Scapular winging, Scoliosis, Short distal phalanx of finger, Short finger, Short foot, Short metacarpal, Short metatarsal, Short palm, Short phalanx of finger, Short stature, Shortening of all phalanges of fingers, Slow-growing hair, Smooth philtrum, Sparse and thin eyebrow, Sparse eyelashes, Sparse hair, Sparse lateral eyebrow, Sparse scalp hair, Swelling of proximal interphalangeal joints, Thick eyebrow, Thin eyebrow, Thin nail, Thin upper lip vermilion, Triangular face, Underdeveloped nasal alae
TOB2	TOB2	6.21686E-01	0.00658701	Cell cycle control protein	BrainSpLMD|10766;Eurexp|euxassay_002023|Meckel's cartilage, orbito-sphenoid	OMIM|607396
RNPC3	RNPC3	6.21404E-01	0.002588711	RNA binding protein	BrainSpLMD|55599;Eurexp|euxassay_013667|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, olfactory, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII, vomeronasal organ	
RHOA	RHOA	6.17947E-01	0.007924024	GTPase	BrainSpLMD|387;BrainSpMouseDev|11635	OMIM|165390;COSMIC||diffuse gastric, T cell lymphomas, paediatric Burkitt lymphoma
ADAMTS6	ADAMTS6	6.16059E-01	0.002233616	Metallo protease	BrainSpLMD|11174	OMIM|605008
MT.ND4	MT.ND4	6.09595E-01	0.006624411			
ZIC5	ZIC5	6.08679E-01	0.000273388	DNA binding protein	BrainSpLMD|85416;BrainSpMouseDev|41618	
MAPK1	MAPK1	6.05347E-01	0.002728362	Serine/threonine kinase	BrainSpLMD|5594	SFARI||Autism, 5 - Hypothesized but untested;OMIM|176948;COSMIC||CLL, ovarian mixed germ cell tumour, cervical carcinoma;HPO|5594|Abnormality of earlobe, Absent fingernail, Absent toenail, Clinodactyly of the 5th finger, Deeply set eye, Global developmental delay, Highly arched eyebrow, Intellectual disability, Intrauterine growth retardation, Language impairment, Microcephaly, Neoplasm, Pes planus, Pointed chin, Premature birth, Short stature, Smooth philtrum, Thin upper lip vermilion, Truncus arteriosus, Underdeveloped nasal alae
LSAMP	LSAMP	5.95784E-01	0.000152918	Adhesion molecule	BrainSpLMD|4045	OMIM|603241
ENO1	ENO1	5.94863E-01	2.63E-05	Enzyme: Hydratase	BrainSpLMD|2023	OMIM|172430
BBS2	BBS2	5.94215E-01	0.001923447	Unclassified	BrainSpLMD|583	OMIM|606151;HPO|583|Abnormal electroretinogram, Abnormality of retinal pigmentation, Abnormality of the retinal vasculature, Abnormality of the testis, Anteverted nares, Atypical scarring of skin, Autosomal recessive inheritance, Blindness, Cataract, Conductive hearing impairment, Constriction of peripheral visual field, External genital hypoplasia, Glaucoma, Global developmental delay, Hyperinsulinemia, Hypertension, Hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Intellectual disability, Keratoconus, Multicystic kidney dysplasia, Nystagmus, Obesity, Ophthalmoplegia, Optic atrophy, Optic disc pallor, Photophobia, Pigmentary retinopathy, Postaxial hand polydactyly, Posterior polar cataract, Progressive night blindness, Retinal degeneration, Rod-cone dystrophy, Sensorineural hearing impairment, Short stature, Wide nasal bridge
FMNL2	FMNL2	5.89575E-01	0.000822149	Unclassified	BrainSpLMD|114793	OMIM|616285
PHLPP1	PHLPP1	5.88440E-01	3.01E-05	Unclassified	BrainSpLMD|23239;Eurexp|euxassay_010722|ventricular layer	OMIM|609396
CXXC5	CXXC5	5.87994E-01	0.002190772	DNA binding protein	BrainSpLMD|51523	OMIM|612752
OLFM2	OLFM2	5.83063E-01	3.86E-05	Unclassified	BrainSpLMD|93145;Eurexp|euxassay_002510|brain, glossopharyngeal IX, neural retina, orbito-sphenoid, spinal cord, stroma, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|617492
RP11.16F15.2	RP11.16F15.2	5.67235E-01	0.0008717			
NLGN1	NLGN1	5.66916E-01	1.91E-05	Adhesion molecule	BrainSpLMD|22871	SFARI||Autism, 3 - Suggestive evidence;OMIM|600568
SOX2	SOX2	5.65606E-01	9.37E-11	Transcription factor	Eurexp|euxassay_019525|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, incisor, lung, mantle layer, medulla, midgut, neural retina, oesophagus, olfactory, oral epithelium, pituitary, saccule, stomach, testis, trachea, trigeminal V, urethra, ventral grey horn, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|20436	OMIM|184429;COSMIC||NSCLC, oesophageal squamous carcinoma, Microphthalmia and oesophageal atresia syndrome;HPO|6657|Agenesis of corpus callosum, Anophthalmia, Anterior pituitary hypoplasia, Autosomal dominant inheritance, Butterfly vertebrae, Cleft palate, Coloboma, Cryptorchidism, Esophageal atresia, Frontal bossing, Generalized hypotonia, Global developmental delay, Hearing impairment, Hemiplegia/hemiparesis, Hemivertebrae, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypospadias, Hypothalamic hamartoma, Microcephaly, Micropenis, Microphthalmia, Missing ribs, Nystagmus, Optic nerve hypoplasia, Patent ductus arteriosus, Postnatal growth retardation, Rib fusion, Seizures, Sensorineural hearing impairment, Septo-optic dysplasia, Short stature, Spastic diplegia, Spastic tetraplegia, Specific learning disability, Strabismus, Supernumerary ribs, Tracheoesophageal fistula, Ventricular septal defect, Vertebral fusion, Vertebral hypoplasia, Visual impairment, Visual loss
ZBTB20	ZBTB20	5.64712E-01	0.000760999	Transcription factor	BrainSpLMD|26137;BrainSpMouseDev|35770	SFARI||Autism, 3 - Suggestive evidence;OMIM|606025;HPO|26137|Abnormality of the palate, Absent axillary hair, Absent facial hair, Anemia, Anonychia, Autosomal dominant inheritance, Basilar impression, Bilateral cryptorchidism, Bone cyst, Brachycephaly, Broad forehead, Calcification of the auricular cartilage, Cataract, Conductive hearing impairment, Deeply set eye, Developmental regression, Distal amyotrophy, Downslanted palpebral fissures, Downturned corners of mouth, Gait disturbance, Generalized hypotonia, Generalized osteoporosis, Genu valgum, Gynecomastia, Hearing impairment, Hip contracture, Hydrocephalus, Hypogonadism, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Increased size of the mandible, Intellectual disability, Irregular vertebral endplates, Knee flexion contracture, Kyphosis, Macrocephaly, Macrotia, Malar flattening, Metatarsus adductus, Midface retrusion, Myopathy, Narrow chest, Narrow iliac wings, Narrow mouth, Neurodegeneration, Osteolysis, Pectus excavatum, Pes cavus, Plagiocephaly, Posterior polar cataract, Posterior scalloping of vertebral bodies, Ptosis, Scoliosis, Seizures, Short distal phalanx of finger, Short stature, Sparse scalp hair, Sporadic, Superiorly displaced ears, Synophrys, Thick lower lip vermilion, Truncal obesity
SEPP1	SEPP1	5.53895E-01	0.000218934			
ACOX1	ACOX1	5.47547E-01	0.000655976	Enzyme: Oxidase	BrainSpLMD|51;Eurexp|euxassay_018548|dorsal root ganglion, facial VII, glossopharyngeal IX, medulla, trigeminal V, vagus X, ventricular layer	OMIM|609751;HPO|51|Abnormal electroretinogram, Abnormality of metabolism/homeostasis, Abnormality of nervous system morphology, Abnormality of visual evoked potentials, Autosomal recessive inheritance, Babinski sign, Bilateral sensorineural hearing impairment, Brachycephaly, CNS demyelination, Death in infancy, Decreased light- and dark-adapted electroretinogram amplitude, Depressed nasal bridge, Developmental regression, Diffuse hepatic steatosis, Dysphagia, Dystonia, EEG abnormality, Elevated hepatic transaminases, Epicanthus, Failure to thrive, Frontal bossing, Gait disturbance, Global developmental delay, Hepatomegaly, Hyperreflexia, Hypertelorism, Hypertonia, Hypodontia, Infantile onset, Intellectual disability, progressive, Intellectual disability, severe, Inverted nipples, Irritability, Leukodystrophy, Low-set ears, Muscular hypotonia, Myopia, Neonatal hypotonia, Neurological speech impairment, No social interaction, Nystagmus, Optic atrophy, Pigmentary retinopathy, Respiratory insufficiency, Seizures, Sensorineural hearing impairment, Severe global developmental delay, Strabismus, Tapetoretinal degeneration, Wide nasal bridge
EEF1A1P6	EEF1A1P6	5.46062E-01	0.000319292			
CREM	CREM	5.45425E-01	0.005811986	Transcription factor	BrainSpLMD|1390	OMIM|123812
TMEM66	TMEM66	5.38228E-01	0.002557276			
RNF13	RNF13	5.37263E-01	0.000196165	Ubiquitin proteasome system protein	BrainSpLMD|11342;Eurexp|euxassay_010064|ventricular layer	OMIM|609247
CHP1	CHP1	5.36249E-01	8.85E-06		BrainSpLMD|11261	OMIM|606988
SEPT7P9	SEPT7P9	5.34485E-01	1.74E-05			
MEST	MEST	5.29864E-01	0.002765606	Enzyme: Hydrolase	BrainSpLMD|4232;Eurexp|euxassay_003445|atrium, ventricle;BrainSpMouseDev|17063	OMIM|601029
MRPS5	MRPS5	5.23998E-01	0.005749801	RNA binding protein	BrainSpLMD|64969	OMIM|611972
SMC5	SMC5	5.23865E-01	0.006391022	Unclassified	BrainSpLMD|23137	OMIM|609386
HSP90B1	HSP90B1	5.22567E-01	0.000506688	Heat shock protein	BrainSpLMD|7184;Eurexp|euxassay_000099|body-wall mesenchyme, dermis, epidermis, nucleus pulposus	OMIM|191175
PTPRD	PTPRD	5.21417E-01	0.004410737	Receptor tyrosine phosphatase	BrainSpLMD|5789	OMIM|601598
TRIM47	TRIM47	5.19928E-01	8.13E-12	Transcription regulatory protein	BrainSpLMD|91107;Eurexp|euxassay_013564|aorta	OMIM|611041
GSTM4	GSTM4	5.15835E-01	0.003667902	Enzyme: Glutathione transferase	BrainSpLMD|2948;Eurexp|euxassay_018671|olfactory, testis	OMIM|138333
LAPTM4B	LAPTM4B	5.15490E-01	2.10E-06	Unclassified	BrainSpLMD|55353;Eurexp|euxassay_001940|basal plate, choroid plexus, dorsal root ganglion, incisor, lateral recess, mantle layer, submandibular gland primordium, trigeminal V, ventral grey horn, vestibulocochlear VIII;BrainSpMouseDev|76980	OMIM|613296
CASC4	CASC4	5.14535E-01	0.001294403	Unclassified	BrainSpLMD|113201	SFARI||Autism, 4 - Minimal evidence
HSPA1A	HSPA1A	5.13241E-01	0.001614244	Chaperone	BrainSpLMD|3303;Eurexp|euxassay_005687|adrenal gland, testis, vibrissa	OMIM|140550
PRDX1	PRDX1	5.13071E-01	0.003673202	Enzyme: Peroxidase	BrainSpLMD|5052	OMIM|176763
CYR61	CYR61	5.09788E-01	0.005422291	Extracellular matrix protein	BrainSpLMD|3491;BrainSpMouseDev|15780	OMIM|602369
FABP5	FABP5	5.06167E-01	7.11E-06	Transport/cargo protein	Eurexp|euxassay_002194|axial skeleton, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, incisor, lobe, molar, naris, thoracic, thymus primordium, trigeminal V, vagus X, vibrissa	SFARI||Autism, 4 - Minimal evidence;OMIM|605168
FABP5P7	FABP5P7	4.97755E-01	0.000239541			
PCDH17	PCDH17	4.95278E-01	0.00106424	Adhesion molecule	BrainSpLMD|27253	OMIM|611760
BEND7	BEND7	4.94843E-01	2.33E-05	Unclassified	BrainSpLMD|222389	
FOS	FOS	4.92511E-01	0.002532656	Transcription factor	BrainSpLMD|2353;Eurexp|euxassay_012634|mandible, maxilla;BrainSpMouseDev|14058	OMIM|164810;HPO|2353|Abnormality of skin pigmentation, Acanthosis nigricans, Accelerated skeletal maturation, Bone cyst, Broad foot, Diabetes mellitus, Generalized hirsutism, Growth hormone excess, Hepatic failure, Hepatomegaly, Hyperhidrosis, Hyperinsulinemia, Hypertriglyceridemia, Hypertrophic cardiomyopathy, Insulin resistance, Intellectual disability, Large hands, Lipoatrophy, Mandibular prognathia, Precocious puberty, Prominent supraorbital ridges, Skeletal muscle hypertrophy
NKAIN4	NKAIN4	4.91444E-01	4.04E-09	Unclassified	BrainSpLMD|128414	OMIM|612873
PNPT1	PNPT1	4.87215E-01	0.005809567	RNA exonuclease	BrainSpLMD|87178	OMIM|610316;HPO|87178|Absent speech, Autosomal recessive inheritance, Choreoathetosis, Decreased nerve conduction velocity, Dyskinesia, Dystonia, Growth delay, Hearing impairment, Hyporeflexia, Severe muscular hypotonia, Skeletal muscle atrophy
MMP16	MMP16	4.85842E-01	0.008937374	Metallo protease	BrainSpLMD|4325;Eurexp|euxassay_002543|body-wall mesenchyme, cochlear duct, cranium, head mesenchyme, mandible, rib, vibrissa	OMIM|602262
HLA.B	HLA.B	4.85060E-01	7.76E-06			
CDCA7L	CDCA7L	4.77149E-01	2.16E-06	Transcription factor	BrainSpLMD|55536;Eurexp|euxassay_003467|adenohypophysis, epidermis, fundus region, glomeruli, hindgut, left lung, lobe, lumen, lung, marginal layer, midgut, neural retina, oesophagus, olfactory, pancreas, pharyngo-tympanic tube, respiratory, right lung, stomach, submandibular gland primordium, testis, thymus primordium, trachea, urethra, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|85297	OMIM|609685
