id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
ENO1	ENO1	4.18716E-01	0	Enzyme: Hydratase	BrainSpLMD|2023	OMIM|172430
CTDSPL2	CTDSPL2	4.18674E-01	1.39E-14	Unclassified	BrainSpLMD|51496	
PSMA5	PSMA5	4.18478E-01	1.19E-05	Ubiquitin proteasome system protein	BrainSpLMD|5686	OMIM|176844
MDC1	MDC1	4.18400E-01	1.41E-11	DNA repair protein	BrainSpLMD|9656;Eurexp|euxassay_014183|olfactory lobe, ventricular layer	OMIM|607593
PSENEN	PSENEN	4.17852E-01	1.30E-08	Integral membrane protein	BrainSpMouseDev|42183	OMIM|607632;HPO|55851|Acne inversa, Autosomal dominant inheritance, Chronic furunculosis, Perifolliculitis, Recurrent cutaneous abscess formation
PTPRZ1	PTPRZ1	4.17815E-01	0	Receptor tyrosine phosphatase	BrainSpLMD|5803;BrainSpMouseDev|19046	OMIM|176891
MRE11A	MRE11A	4.17813E-01	8.55E-15			
CNBP	CNBP	4.17490E-01	0	RNA binding protein	BrainSpLMD|7555	OMIM|116955;COSMIC||aneurysmal bone cyst;HPO|7555|Autosomal dominant inheritance, Cataract, Diabetes mellitus, Elevated circulating follicle stimulating hormone level, Elevated serum creatine phosphokinase, Frontal balding, Hypogonadism, IgG deficiency, IgM deficiency, Insulin insensitivity, Iridescent posterior subcapsular cataract, Myalgia, Myotonia, Neck flexor weakness, Oligospermia, Palpitations, Proximal muscle weakness, Tachycardia, Type 2 muscle fiber atrophy
DDX19A	DDX19A	4.17136E-01	1.55E-11	Unclassified	Eurexp|euxassay_006953|embryo	
DNAJC24	DNAJC24	4.16923E-01	1.03E-14	Heat shock protein	BrainSpLMD|120526	OMIM|611072
ZBTB43	ZBTB43	4.16882E-01	5.24E-07	Transcription regulatory protein	BrainSpLMD|23099	
INSIG1	INSIG1	4.16834E-01	9.71E-10	Integral membrane protein	BrainSpLMD|3638;Eurexp|euxassay_011040|cervical, cervico-thoracic, glossopharyngeal IX, hindgut, incisor, lobe, mandible, maxilla, mesenchyme, midgut, neural retina, rectum, stomach, thoracic, trigeminal V, vagus X, ventricular layer, vibrissa	OMIM|602055
SLC25A11	SLC25A11	4.16524E-01	2.41E-07	Membrane transport protein	BrainSpLMD|8402	OMIM|604165
APAF1	APAF1	4.15816E-01	0.001023674	Adapter molecule	BrainSpLMD|317	OMIM|602233
TBL1X	TBL1X	4.15350E-01	1.55E-10	Cell cycle control protein	BrainSpLMD|6907	SFARI||Autism, 4 - Minimal evidence;OMIM|300196
HDAC3	HDAC3	4.15059E-01	4.38E-12	Transcription regulatory protein	BrainSpLMD|8841;Eurexp|euxassay_009079|submandibular gland primordium	SFARI||Autism, 5 - Hypothesized but untested;OMIM|605166
IPO7	IPO7	4.14282E-01	1.50E-11	Transport/cargo protein	BrainSpLMD|10527	OMIM|605586
HDAC6	HDAC6	4.14240E-01	7.50E-09	Enzyme: Deacetylase	BrainSpLMD|10013;Eurexp|euxassay_013594|cortex, left lung, marginal layer, pancreas, right lung, thyroid;BrainSpMouseDev|14961	SFARI||Autism, No category;OMIM|300272;HPO|10013|Abnormality of the calcaneus, Death in infancy, Decreased skull ossification, Depressed nasal ridge, Distal shortening of limbs, Frontal bossing, Hydrocephalus, Hypoplasia of the calcaneus, Hypoplastic iliac wing, Intellectual disability, mild, Intrauterine growth retardation, Low-set ears, Macrocephaly, Metaphyseal chondrodysplasia, Metaphyseal cupping of metacarpals, Metaphyseal cupping of proximal phalanges, Microphthalmia, Platyspondyly, Rhizomelia, Short foot, Short nose, Short palm, Short stature, Thin ribs, X-linked dominant inheritance
PTPRA	PTPRA	4.13883E-01	4.78E-12	Receptor tyrosine phosphatase	BrainSpLMD|5786;Eurexp|euxassay_007474|embryo	OMIM|176884
PCNXL4	PCNXL4	4.13285E-01	1.39E-09			
TNFAIP1	TNFAIP1	4.12637E-01	1.78E-10	Unclassified	BrainSpLMD|7126;Eurexp|euxassay_011960|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, femur, fibula, humerus, nasal septum, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, rib, scapula, tibia, turbinate bones, valve, vault of skull	OMIM|191161
EMC1	EMC1	4.12446E-01	2.84E-08	Unclassified	BrainSpLMD|23065	OMIM|616846;HPO|23065|Anal atresia, Astigmatism, Autosomal recessive inheritance, Cortical visual impairment, Esotropia, Generalized hypotonia, Hypermetropia, Hypoplasia of the corpus callosum, Intellectual disability, Laryngotracheomalacia, Myopia, Optic atrophy, Progressive
PLCXD1	PLCXD1	4.12398E-01	3.72E-07	Enzyme: Phospholipase		OMIM|300974
ASXL2	ASXL2	4.12299E-01	3.84E-12	DNA binding protein	BrainSpLMD|55252;Eurexp|euxassay_009229|ventricular layer, vibrissa	OMIM|612991;COSMIC||melanoma, CCRCC, AML;HPO|55252|Atrial septal defect, Autosomal dominant inheritance, Broad nasal tip, Deep palmar crease, Delayed speech and language development, Feeding difficulties in infancy, Generalized hypotonia, Global developmental delay, Highly arched eyebrow, Hypertelorism, Infantile onset, Intellectual disability, Kyphosis, Long face, Low-set ears, Macrocephaly, Phenotypic variability, Posteriorly rotated ears, Proptosis, Ptosis, Retrognathia, Scoliosis, Ventriculomegaly
ACADM	ACADM	4.11766E-01	1.31E-12	Enzyme: Dehydrogenase	BrainSpLMD|34	OMIM|607008;HPO|34|Autosomal recessive inheritance, Cerebral edema, Coma, Decreased plasma carnitine, Elevated hepatic transaminases, Generalized hypotonia, Global developmental delay, Hepatic steatosis, Hepatomegaly, Hyperglycinuria, Hypoglycemia, Lethargy, Medium chain dicarboxylic aciduria, Metabolic acidosis, Seizures, Vomiting
CTNNAL1	CTNNAL1	4.11667E-01	4.20E-12	Unclassified	BrainSpLMD|8727	OMIM|604785
IRF2BP2	IRF2BP2	4.11168E-01	0	Transcription regulatory protein	BrainSpLMD|359948	OMIM|615332
WDR27	WDR27	4.10754E-01	1.39E-05	Unclassified	BrainSpLMD|253769	
ZNF92	ZNF92	4.10642E-01	6.56E-09	Transcription regulatory protein	BrainSpLMD|168374	OMIM|603974
COMT	COMT	4.10453E-01	1.43E-05	Enzyme: Acyltransferase	BrainSpLMD|1312;Eurexp|euxassay_018193|basal columns, dorsal root ganglion, facial VII, glossopharyngeal IX, liver, mantle layer, thymus primordium, trigeminal V, vagus X;BrainSpMouseDev|12629	OMIM|116790;HPO|1312|Abnormal aortic arch morphology, Abnormal pulmonary valve morphology, Abnormality of the pharynx, Abnormality of the tonsils, Acne, Arachnodactyly, Atrial septal defect, Attention deficit hyperactivity disorder, Bulbous nose, Carious teeth, Chronic otitis media, Cleft palate, Conductive hearing impairment, Constipation, Corneal neovascularization, Dysphasia, Epicanthus, Global developmental delay, Hypocalcemia, Hypoparathyroidism, Hypoplasia of the thymus, Immunodeficiency, Impaired T cell function, Intellectual disability, mild, Long face, Long philtrum, Low-set ears, Malar flattening, Muscular hypotonia, Myalgia, Nasal speech, Occipital myelomeningocele, Overfolded helix, Platybasia, Posterior embryotoxon, Prominent nasal bridge, Ptosis, Renal hypoplasia, Seborrheic dermatitis, Short neck, Short stature, Small earlobe, Specific learning disability, Telecanthus, Tetany, Tetralogy of Fallot, Truncus arteriosus, Upslanted palpebral fissure, Ventricular septal defect, Wide nasal bridge
ADSL	ADSL	4.10296E-01	1.18E-06	Enzyme: Lyase	BrainSpLMD|158	SFARI||Autism, No category;OMIM|608222;HPO|158|Abnormal facial shape, Absent speech, Aggressive behavior, Anteverted nares, Autism, Autosomal recessive inheritance, Brachycephaly, Brisk reflexes, CNS hypomyelination, Cerebellar atrophy, Cerebral atrophy, Cerebral hypomyelination, Delayed speech and language development, Flat occiput, Gait ataxia, Generalized hypotonia, Global developmental delay, Growth delay, Hyperactivity, Hypointensity of cerebral white matter on MRI, Inability to walk, Inappropriate laughter, Infantile onset, Intellectual disability, Long philtrum, Low-set ears, Microcephaly, Myoclonus, Nystagmus, Opisthotonus, Poor eye contact, Prominent metopic ridge, Seizures, Self-mutilation, Severe global developmental delay, Short nose, Skeletal muscle atrophy, Smooth philtrum, Strabismus, Thin upper lip vermilion, Wide mouth
POLR2D	POLR2D	4.10210E-01	6.47E-09	RNA polymerase	BrainSpLMD|5433	OMIM|606017
DLG5	DLG5	4.10148E-01	3.40E-07	Cell junction protein	BrainSpLMD|9231	OMIM|604090
HAUS1	HAUS1	4.10057E-01	9.21E-15	Cell cycle control protein	BrainSpLMD|115106;Eurexp|euxassay_003161|chondrocranium, cortex, incisor, lobe, oesophagus, pancreas, submandibular gland primordium, thymus primordium, ventricular layer	OMIM|608775
CDADC1	CDADC1	4.08362E-01	1.50E-06	Enzyme: Hydrolase	BrainSpLMD|81602	
HSPA14	HSPA14	4.08291E-01	1.11E-08	Chaperone	BrainSpLMD|51182	OMIM|610369
ABCE1	ABCE1	4.08255E-01	5.00E-15	Transport/cargo protein	BrainSpLMD|6059;Eurexp|euxassay_006203|frontal bone primordium, mantle layer, orbito-sphenoid, thymus primordium, ventricular layer, vertebral axis muscle system	OMIM|601213
PHF2	PHF2	4.08066E-01	3.77E-05	Transcription regulatory protein	BrainSpLMD|5253	SFARI||Autism, 3 - Suggestive evidence;OMIM|604351
UBXN4	UBXN4	4.07571E-01	8.45E-14	Unclassified	BrainSpLMD|23190;Eurexp|euxassay_008244|embryo	OMIM|611216
CTCF	CTCF	4.06977E-01	3.94E-13	Transcription regulatory protein	BrainSpLMD|10664	SFARI||Autism, 3 - Suggestive evidence;OMIM|604167;COSMIC||endometrial, breast, head and neck cancer, Mental retardation, autosomal dominant 21;HPO|10664|Abnormality of the dentition, Autosomal dominant inheritance, Cryptorchidism, Feeding difficulties, Generalized hypotonia, Global developmental delay, Hypermetropia, Intellectual disability, Microcephaly, Short stature, Strabismus, Thin vermilion border
AHCTF1	AHCTF1	4.06944E-01	1.81E-09	Transcription factor	BrainSpLMD|25909;BrainSpMouseDev|86466	OMIM|610853
CNP	CNP	4.06773E-01	6.51E-13	Enzyme: Phosphodiesterase	BrainSpLMD|1267;BrainSpMouseDev|12582	OMIM|123830
HSPA5	HSPA5	4.06663E-01	2.97E-13	Chaperone	BrainSpLMD|3309	OMIM|138120
EFTUD2	EFTUD2	4.06454E-01	2.59E-14	Unclassified	BrainSpLMD|9343	OMIM|603892;HPO|9343|Abnormality of the antihelix, Absent tragus, Accessory oral frenulum, Anteverted nares, Atresia of the external auditory canal, Atrial septal defect, Autosomal dominant inheritance, Autosomal recessive inheritance, Choanal atresia, Cleft palate, Conductive hearing impairment, Deep philtrum, Delayed speech and language development, Downslanted palpebral fissures, Epicanthus, Feeding difficulties, Feeding difficulties in infancy, Global developmental delay, Hypoplasia of the maxilla, Intellectual disability, Large earlobe, Low-set ears, Malar flattening, Mandibulofacial dysostosis, Microcephaly, Micrognathia, Microtia, Midface retrusion, Morphological abnormality of the middle ear, Overfolded helix, Postnatal microcephaly, Preauricular skin tag, Preaxial hand polydactyly, Progressive microcephaly, Respiratory distress, Short nose, Short stature, Slender finger, Telecanthus, Trigonocephaly, Underdeveloped tragus, Upslanted palpebral fissure
FAF2	FAF2	4.05972E-01	0	Unclassified	BrainSpLMD|23197;Eurexp|euxassay_007868|embryo	OMIM|616935
WDR35	WDR35	4.05161E-01	0	Unclassified	BrainSpLMD|57539	OMIM|613602;HPO|57539|Abdominal distention, Abnormal diaphysis morphology, Abnormal pelvis bone ossification, Abnormal toenail morphology, Abnormality of cardiovascular system morphology, Abnormality of the fingernails, Abnormality of the metaphysis, Abnormality of the pinna, Absent or minimally ossified vertebral bodies, Ambiguous genitalia, Anteverted nares, Autosomal recessive inheritance, Blepharophimosis, Bowing of the long bones, Brachydactyly, Cleft upper lip, Congenital hepatic fibrosis, Craniosynostosis, Cryptorchidism, Cystic hygroma, Depressed nasal bridge, Disproportionate short-limb short stature, Dolichocephaly, Ectodermal dysplasia, Epicanthus, Everted lower lip vermilion, Finger syndactyly, Frontal bossing, Hydronephrosis, Hydrops fetalis, Hypertelorism, Hypodontia, Hypoplasia of penis, Hypoplastic scapulae, Hypospadias, Hypotelorism, Inguinal hernia, Joint hyperflexibility, Joint laxity, Lethal skeletal dysplasia, Long philtrum, Low-set ears, Macrocephaly, Microdontia, Micrognathia, Micromelia, Narrow chest, Osteoporosis, Pectus excavatum, Polycystic kidney dysplasia, Polydactyly, Postaxial hand polydactyly, Postaxial polydactyly, Prominent occiput, Pulmonary hypoplasia, Renal cyst, Renal hypoplasia, Respiratory insufficiency, Rhizomelia, Short distal phalanx of finger, Short foot, Short long bone, Short neck, Short palm, Short ribs, Short thorax, Sparse hair, Syndactyly, Telecanthus, Thoracic dysplasia, Urethrovaginal fistula, Uterus didelphys, Wide nose, Widely spaced teeth
HIST1H3C	HIST1H3C	4.05151E-01	0	DNA binding protein	BrainSpLMD|8352	OMIM|602812
YBX3	YBX3	4.04452E-01	0	DNA binding protein	BrainSpLMD|8531	OMIM|603437
RABL3	RABL3	4.03883E-01	6.69E-14	GTPase		
RNF167	RNF167	4.03698E-01	2.58E-06	Ubiquitin proteasome system protein	BrainSpLMD|26001	OMIM|610431
PHF1	PHF1	4.03472E-01	8.62E-09	Transcription factor	BrainSpLMD|5252	OMIM|602881
FABP7	FABP7	4.03422E-01	0	Transport/cargo protein	BrainSpLMD|2173;Eurexp|euxassay_000474|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, marginal layer, olfactory, rest of cerebellum, trigeminal V, ventral grey horn, ventricular layer	SFARI||Autism, 6 - Evidence does not support role;OMIM|602965
MED12	MED12	4.02869E-01	0.004934979	Transcription regulatory protein	BrainSpLMD|9968;BrainSpMouseDev|37587	SFARI||Autism, 6 - Evidence does not support role;OMIM|300188;COSMIC||uterine leiomyoma, fibroadenoma, phyllodes tumour, Opitz-Kaveggia Syndrome;HPO|9968|Abnormal heart morphology, Abnormality of the genitourinary system, Abnormality of the nasopharynx, Abnormality of the rib cage, Abnormality of the sternum, Abnormally folded helix, Agenesis of corpus callosum, Aggressive behavior, Anal atresia, Anal stenosis, Anteriorly placed anus, Aplasia/Hypoplasia of the corpus callosum, Arachnodactyly, Atrial septal defect, Attention deficit hyperactivity disorder, Autism, Blepharophimosis, Broad hallux, Broad thumb, Bulbous nose, Cafe-au-lait spot, Camptodactyly, Choanal atresia, Cleft palate, Cleft upper lip, Clinodactyly, Coarse facial features, Constipation, Cryptorchidism, Decreased body weight, Deep philtrum, Delayed closure of the anterior fontanelle, Dental crowding, Depressed nasal bridge, Dilatation of ascending aorta, Disproportionate tall stature, Downslanted palpebral fissures, Emotional lability, Epicanthus, Facial wrinkling, Feeding difficulties, Fine hair, Flexion contracture, Frontal bossing, Frontal upsweep of hair, Generalized hypotonia, Global developmental delay, Hearing impairment, Heterotopia, High forehead, High palate, High pitched voice, Hydrocephalus, Hyperactivity, Hypertelorism, Hypoplasia of the maxilla, Hypospadias, Impaired social interactions, Inguinal hernia, Intellectual disability, Intestinal malrotation, Joint contracture of the hand, Joint hyperflexibility, Joint hypermobility, Joint laxity, Long face, Long nose, Long philtrum, Low frustration tolerance, Low-set ears, Lumbar hyperlordosis, Macrocephaly, Macroorchidism, Micrognathia, Microtia, first degree, Motor delay, Multiple joint contractures, Muscular hypotonia, Narrow face, Narrow mouth, Narrow nasal bridge, Narrow palate, Nasal speech, Neonatal hypotonia, Neurological speech impairment, Obsessive-compulsive behavior, Open mouth, Partial agenesis of the corpus callosum, Pectus excavatum, Plagiocephaly, Postnatal macrocephaly, Prominent fingertip pads, Prominent forehead, Prominent nasal bridge, Prominent nose, Psychosis, Ptosis, Pyloric stenosis, Radial deviation of finger, Sacral dimple, Scoliosis, Scrotal hypoplasia, Seizures, Sensorineural hearing impairment, Short neck, Short philtrum, Short stature, Single transverse palmar crease, Skin tags, Smooth philtrum, Sparse hair, Split hand, Strabismus, Syndactyly, Thick lower lip vermilion, Thin upper lip vermilion, Thin vermilion border, Umbilical hernia, Ventricular septal defect, Wide anterior fontanel, Wide mouth, Wide nasal bridge, X-linked recessive inheritance
ZBTB20	ZBTB20	4.02742E-01	0	Transcription factor	BrainSpLMD|26137;BrainSpMouseDev|35770	SFARI||Autism, 3 - Suggestive evidence;OMIM|606025;HPO|26137|Abnormality of the palate, Absent axillary hair, Absent facial hair, Anemia, Anonychia, Autosomal dominant inheritance, Basilar impression, Bilateral cryptorchidism, Bone cyst, Brachycephaly, Broad forehead, Calcification of the auricular cartilage, Cataract, Conductive hearing impairment, Deeply set eye, Developmental regression, Distal amyotrophy, Downslanted palpebral fissures, Downturned corners of mouth, Gait disturbance, Generalized hypotonia, Generalized osteoporosis, Genu valgum, Gynecomastia, Hearing impairment, Hip contracture, Hydrocephalus, Hypogonadism, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Increased size of the mandible, Intellectual disability, Irregular vertebral endplates, Knee flexion contracture, Kyphosis, Macrocephaly, Macrotia, Malar flattening, Metatarsus adductus, Midface retrusion, Myopathy, Narrow chest, Narrow iliac wings, Narrow mouth, Neurodegeneration, Osteolysis, Pectus excavatum, Pes cavus, Plagiocephaly, Posterior polar cataract, Posterior scalloping of vertebral bodies, Ptosis, Scoliosis, Seizures, Short distal phalanx of finger, Short stature, Sparse scalp hair, Sporadic, Superiorly displaced ears, Synophrys, Thick lower lip vermilion, Truncal obesity
PLEKHG4B	PLEKHG4B	4.02524E-01	2.23E-08	Guanine nucleotide exchange factor	BrainSpLMD|153478	
ZCCHC8	ZCCHC8	4.02436E-01	6.22E-15	Unclassified	BrainSpLMD|55596	OMIM|616381;COSMIC||Spitzoid tumour
GABPB1	GABPB1	4.02220E-01	4.98E-12	Transcription factor	BrainSpLMD|2553;BrainSpMouseDev|14167	OMIM|600610
HMGB1P1	HMGB1P1	4.01937E-01	2.10E-07	Transcription regulatory protein		
MDM2	MDM2	4.01886E-01	1.11E-16	Ubiquitin proteasome system protein	BrainSpLMD|4193;Eurexp|euxassay_006190|embryo	OMIM|164785;COSMIC||sarcoma, glioma, colorectal, other tumour types;HPO|4193|Breast carcinoma, Lymphoma, Neoplasm of the adrenal cortex, Neoplasm of the colon, Neoplasm of the nervous system, Neoplasm of the pancreas, Neoplasm of the skin, Osteosarcoma, Progressive encephalopathy, Subcutaneous nodule
KDM6A	KDM6A	4.01796E-01	1.44E-06	Unclassified	BrainSpLMD|7403	SFARI||Autism, 2 - Strong candidate;OMIM|300128;COSMIC||renal cell carcinoma, bladder carcinoma, oesophageal SCC, MM, medulloblastoma, T-ALL, other tumour types, Kabuki syndrome;HPO|7403|Abnormal dermatoglyphics, Abnormal vertebral morphology, Abnormality of the breast, Abnormality of the cardiac septa, Abnormality of the dentition, Anal atresia, Anal stenosis, Anoperineal fistula, Atrial septal defect, Autoimmune thrombocytopenia, Autosomal dominant inheritance, Behavioral abnormality, Blue sclerae, Broad nasal tip, Butterfly vertebrae, Cafe-au-lait spot, Central hypotonia, Cerebral cortical atrophy, Cleft palate, Coarctation of aorta, Conductive hearing impairment, Congenital hip dislocation, Congenital hypothyroidism, Crossed fused renal ectopia, Cryptorchidism, Decreased body weight, Dental malocclusion, Depressed nasal tip, Eversion of lateral third of lower eyelids, Failure to thrive, Feeding difficulties, Feeding difficulties in infancy, Generalized hypotonia, Generalized joint laxity, Global developmental delay, Hearing impairment, Hemivertebrae, Hemolytic anemia, High palate, Highly arched eyebrow, Hirsutism, Hydrocephalus, Hypodontia, Intellectual disability, Intestinal malrotation, Joint hyperflexibility, Joint hypermobility, Long eyelashes, Long palpebral fissure, Macrotia, Malabsorption, Microcephaly, Microdontia, Micropenis, Muscular hypotonia, Neonatal hypoglycemia, Posteriorly rotated ears, Postnatal growth retardation, Preauricular pit, Premature thelarche, Prominent eyelashes, Prominent fingertip pads, Protruding ear, Ptosis, Recurrent aspiration pneumonia, Recurrent infections, Recurrent otitis media, Scoliosis, Seizures, Sensorineural hearing impairment, Short 5th finger, Short columella, Short middle phalanx of finger, Short stature, Sparse and thin eyebrow, Sparse lateral eyebrow, Strabismus, Ureteropelvic junction obstruction, Ventricular septal defect, Ventriculomegaly, Wide nasal bridge, Widely spaced teeth, X-linked dominant inheritance
KIAA1147	KIAA1147	4.01644E-01	1.90E-07	Unclassified	BrainSpLMD|57189;Eurexp|euxassay_008076|mantle layer, ventricular layer	
SRSF1	SRSF1	4.01615E-01	8.99E-08	RNA binding protein	BrainSpLMD|6426	OMIM|600812
NUDT9	NUDT9	4.01465E-01	0.000227601	Enzyme: Phosphatase	BrainSpLMD|53343	OMIM|606022
FADS1	FADS1	4.01238E-01	7.48E-14	Enzyme: Oxidoreductase	BrainSpLMD|3992;Eurexp|euxassay_000686|adrenal gland, testis	OMIM|606148
HMGXB4	HMGXB4	4.01106E-01	0	DNA binding protein	BrainSpLMD|10042;BrainSpMouseDev|46664	OMIM|604702
GPR89A	GPR89A	4.01040E-01	0.00128758	G protein coupled receptor	Eurexp|euxassay_003481|clavicle, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, left, midgut, pancreas, right, stomach, submandibular gland primordium, thymus primordium, trigeminal V, ventral grey horn, vibrissa	OMIM|612821
RBM14	RBM14	4.00712E-01	1.59E-07	RNA binding protein	BrainSpLMD|10432	OMIM|612409
THBS3	THBS3	4.00557E-01	0	Extracellular matrix protein	BrainSpLMD|7059;Eurexp|euxassay_010545|brain, mesenchyme, spinal cord;BrainSpMouseDev|21586	OMIM|188062
C2orf69	C2orf69	4.00087E-01	3.05E-13	Unclassified	BrainSpLMD|205327;Eurexp|euxassay_007579|mandible, maxilla, orbito-sphenoid	
PEX13	PEX13	3.99968E-01	0.000844927	Integral membrane protein	BrainSpLMD|5194	OMIM|601789;HPO|5194|Abnormality of metabolism/homeostasis, Abnormality of movement, Abnormality of neuronal migration, Abnormality of retinal pigmentation, Abnormality of the liver, Abnormality of the palate, Anteverted nares, Apnea, Ataxia, Autosomal recessive inheritance, Behavioral abnormality, Bilateral single transverse palmar creases, CNS hypomyelination, Cataract, Central hypotonia, Chorioretinal abnormality, Clitoral hypertrophy, Cognitive impairment, Constriction of peripheral visual field, Corneal opacity, Cryptorchidism, Death in infancy, Decreased liver function, Depressed nasal bridge, Developmental regression, Dolichocephaly, EEG abnormality, Elevated hepatic transaminases, Elevated levels of phytanic acid, Epicanthus, Epiphyseal stippling, External ear malformation, Failure to thrive, Feeding difficulties, Feeding difficulties in infancy, Flat face, Flat occiput, Generalized hypotonia, Global developmental delay, Hearing impairment, Hepatic failure, Hepatomegaly, High forehead, High palate, Hydronephrosis, Hyperreflexia, Hypospadias, Infantile muscular hypotonia, Jaundice, Large face, Lissencephaly, Low-set, posteriorly rotated ears, Macrocephaly, Malabsorption, Microcephaly, Micrognathia, Multicystic kidney dysplasia, Multiple renal cysts, Muscular hypotonia, Nyctalopia, Nystagmus, Optic atrophy, Polymicrogyria, Posterior embryotoxon, Premature birth, Primary adrenal insufficiency, Profound global developmental delay, Progressive muscle weakness, Ptosis, Pyloric stenosis, Reduced tendon reflexes, Respiratory insufficiency, Respiratory tract infection, Rod-cone dystrophy, Seizures, Sensorineural hearing impairment, Severe global developmental delay, Severe muscular hypotonia, Short stature, Skeletal dysplasia, Spasticity, Strabismus, Triangular face, Underdeveloped supraorbital ridges, Upslanted palpebral fissure, Very long chain fatty acid accumulation, Visual impairment, Visual loss, Wide anterior fontanel, Wide nasal bridge
CEP128	CEP128	3.99294E-01	2.00E-14	Unclassified	BrainSpLMD|145508	
SEC23A	SEC23A	3.99029E-01	5.06E-08	Transport/cargo protein	BrainSpLMD|10484;Eurexp|euxassay_010377|clavicle, mandible, maxilla, orbito-sphenoid, rib, turbinate bones	OMIM|610511;HPO|10484|Anteverted nares, Autosomal recessive inheritance, Brittle hair, Capillary hemangiomas, Carious teeth, Coarse hair, Cryptorchidism, Decreased skull ossification, Delayed closure of the anterior fontanelle, Delayed eruption of teeth, Forehead hyperpigmentation, Frontal bossing, High iliac wings, Hyperpigmentation of the skin, Hypertelorism, Hypoplasia of teeth, Hypoplasia of the maxilla, Joint laxity, Large fontanelles, Long philtrum, Macrocephaly, Malar flattening, Microdontia, Midface retrusion, Narrow chest, Narrow iliac wings, Pes planus, Posterior Y-sutural cataract, Posterior wedging of vertebral bodies, Premature loss of teeth, Prominent nasal bridge, Prominent supraorbital ridges, Punctate cataract, Scoliosis, Short stature, Skeletal dysplasia, Smooth philtrum, Sparse hair, Sutural cataract, Thin upper lip vermilion, Thin vermilion border, Wide anterior fontanel, Wide mouth, Wide nasal bridge, Wide nose
UBXN2A	UBXN2A	3.98816E-01	1.46E-08	Unclassified	BrainSpLMD|165324	
PPP4R1	PPP4R1	3.98671E-01	5.64E-07	Enzyme regulator	BrainSpLMD|9989	OMIM|604908
PDS5A	PDS5A	3.98653E-01	4.00E-15	Unclassified	BrainSpLMD|23244;Eurexp|euxassay_012483|cortex, incisor, molar, olfactory, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa	OMIM|613200
KAZN	KAZN	3.98521E-01	4.69E-07	Unclassified	BrainSpLMD|23254	
QTRTD1	QTRTD1	3.98248E-01	2.49E-10			
DCLRE1C	DCLRE1C	3.97645E-01	0	Deoxyribonuclease	BrainSpLMD|64421	OMIM|605988;HPO|64421|Abnormality of lymphocytes, Absent tonsils, Alopecia, Anemia, Aplasia of the thymus, Aplasia/Hypoplasia of the eyebrow, Autosomal recessive inheritance, B lymphocytopenia, Chronic diarrhea, Desquamation of skin soon after birth, Diarrhea, Dry skin, Edema, Eosinophilia, Erythroderma, Failure to thrive, Fever, Genital ulcers, Hepatomegaly, Hypoplasia of the thymus, Hypoproteinemia, Lymph node hypoplasia, Lymphadenopathy, Oral ulcer, Otitis media, Panhypogammaglobulinemia, Phenotypic variability, Pneumonia, Pruritus, Recurrent bacterial infections, Recurrent fungal infections, Recurrent upper respiratory tract infections, Recurrent viral infections, Severe B lymphocytopenia, Severe combined immunodeficiency, Splenomegaly, Thickened skin, Thrombocytopenia
PATZ1	PATZ1	3.97633E-01	1.20E-08	Transcription regulatory protein	BrainSpLMD|23598;Eurexp|euxassay_019522|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, lung, metanephros, midgut, molar, oesophagus, olfactory, pancreas, pituitary, stomach, submandibular gland primordium, thoracic, thymus primordium, thyroid, trigeminal V, urethra, vagus X, vestibulocochlear VIII, vibrissa, vomeronasal organ;BrainSpMouseDev|35501	OMIM|605165;COSMIC||Ewing sarcoma
TMUB2	TMUB2	3.97227E-01	4.65E-08	Unclassified	BrainSpLMD|79089;Eurexp|euxassay_011468|dorsal root ganglion, facial VII, glossopharyngeal IX, trigeminal V, vagus X, vestibulocochlear VIII	
PSME2P2	PSME2P2	3.97222E-01	0			
WASF3	WASF3	3.97095E-01	2.52E-14	Cytoskeletal associated protein	BrainSpLMD|10810;Eurexp|euxassay_003179|adrenal gland, cervical, cervico-thoracic, dorsal root ganglion, facial VII, forebrain, glossopharyngeal IX, hindbrain, mantle layer, marginal layer, midbrain, neural retina, spinal cord, thoracic, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII	OMIM|605068
INTS2	INTS2	3.97042E-01	0.000639412	Unclassified	BrainSpLMD|57508	OMIM|611346
PPP1R12A	PPP1R12A	3.96977E-01	0	Regulatory/other subunit	BrainSpLMD|4659	OMIM|602021
KBTBD2	KBTBD2	3.96251E-01	5.29E-09	Cytoskeletal associated protein	BrainSpLMD|25948	
SRGAP2B	SRGAP2B	3.95978E-01	0			OMIM|614703
SMARCA1	SMARCA1	3.95856E-01	5.40E-10	Transcription regulatory protein	BrainSpLMD|6594;Eurexp|euxassay_015278|floorplate, hindgut, midgut, stomach	OMIM|300012
