id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
PLAGL1	PLAGL1	1.03964E+00	4.30E-10	Transcription regulatory protein	BrainSpLMD|5325;BrainSpMouseDev|22391	OMIM|603044;HPO|5325|Abnormality of earlobe, Abnormality of the pancreatic islet cells, Arthrogryposis multiplex congenita, Bilateral ptosis, Cardiomegaly, Contractures of the joints of the lower limbs, Cryptorchidism, Dehydration, Downturned corners of mouth, Failure to thrive, Generalized myoclonic seizures, Gingival overgrowth, Global developmental delay, Glycosuria, Hepatomegaly, High palate, Hyperglycemia, Hypoplastic fingernail, Hypovolemia, Intellectual disability, Intrauterine growth retardation, Ketonuria, Labial hypertrophy, Macroglossia, Micrognathia, Motor delay, Neonatal insulin-dependent diabetes mellitus, Neonatal respiratory distress, Oligohydramnios, Postnatal growth retardation, Precocious puberty, Prominent metopic ridge, Prominent nose, Prominent occiput, Retrognathia, Shallow orbits, Small anterior fontanelle, Transient neonatal diabetes mellitus, Umbilical hernia, Ventricular septal defect, Weight loss
EMC2	EMC2	1.03171E+00	0.000245538	Unclassified	BrainSpLMD|9694	OMIM|607722
C1orf61	C1orf61	1.03071E+00	0	Transcription regulatory protein	BrainSpLMD|10485	
SLC35D1	SLC35D1	1.02633E+00	1.59E-07	Membrane transport protein	BrainSpLMD|23169	OMIM|610804;HPO|23169|Abnormality of the fingernails, Advanced ossification of carpal bones, Advanced tarsal ossification, Anterior rib cupping, Autosomal recessive inheritance, Brachydactyly, Cleft palate, Cryptorchidism, Disproportionate short-limb short stature, Dolichocephaly, Dumbbell-shaped long bone, Fibular hypoplasia, Flat acetabular roof, Hypoplastic ilia, Hypoplastic scapulae, Hypoplastic toenails, Hypoplastic vertebral bodies, Increased fibular diameter, Lateral clavicle hook, Lymphedema, Macrocephaly, Malar flattening, Metaphyseal irregularity, Micromelia, Midface retrusion, Narrow chest, Ovoid vertebral bodies, Polyhydramnios, Short neck, Short ribs, Snail-like ilia, Stillbirth
ELOVL5	ELOVL5	1.02589E+00	0.000479526	Unclassified	BrainSpLMD|60481	OMIM|611805;HPO|60481|Autosomal dominant inheritance, Cerebellar atrophy, Dysarthria, Gait ataxia, Limb ataxia, Nystagmus, Slow progression, Slow saccadic eye movements
FGFR1	FGFR1	1.02477E+00	1.25E-06	Receptor tyrosine kinase	BrainSpLMD|2260;BrainSpMouseDev|13959	OMIM|136350;COSMIC||MPN, NHL, salivary adenoma, Pfeiffer syndrome, Kallman syndrome;HPO|2260|2-3 toe syndactyly, Abnormal form of the vertebral bodies, Abnormality of body height, Abnormality of cardiovascular system morphology, Abnormality of the anterior chamber, Abnormality of the clavicle, Abnormality of the eyelashes, Abnormality of the nasolacrimal system, Abnormality of the nasopharynx, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Absent septum pellucidum, Agenesis of corpus callosum, Alopecia, Anosmia, Anterior hypopituitarism, Anterior pituitary hypoplasia, Anteverted nares, Anxiety, Aphasia, Aplasia/Hypoplasia of the corpus callosum, Aplasia/Hypoplasia of the radius, Aplasia/Hypoplasia of the thumb, Arachnoid cyst, Arnold-Chiari malformation, Atrial septal defect, Autosomal dominant inheritance, Bicoronal synostosis, Bimanual synkinesia, Bone cyst, Bowing of the long bones, Brachycephaly, Brachyturricephaly, Breast hypoplasia, Broad foot, Broad hallux, Broad hallux phalanx, Broad metacarpals, Broad metatarsal, Broad palm, Broad phalanx, Broad thumb, Bronchomalacia, Calcaneonavicular fusion, Capillary hemangiomas, Cartilaginous trachea, Cerebellar hypoplasia, Cerebral calcification, Cerebral cortical atrophy, Choanal atresia, Choanal stenosis, Chordee, Cleft eyelid, Cleft palate, Cleft upper lip, Cloverleaf skull, Corneal opacity, Coronal craniosynostosis, Cortical dysplasia, Craniofacial hyperostosis, Craniosynostosis, Cryptorchidism, Dandy-Walker malformation, Decreased fertility, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Delayed skeletal maturation, Delayed speech and language development, Dental crowding, Depressed nasal bridge, Depressivity, Diabetes insipidus, Downslanted palpebral fissures, Dysphasia, Echolalia, Ectrodactyly, Elbow ankylosis, Encephalocele, Epibulbar dermoid, Epicanthus, Erectile abnormalities, Eunuchoid habitus, Failure to thrive, Failure to thrive in infancy, Female hypogonadism, Finger syndactyly, Frontal bossing, Global developmental delay, Gonadotropin deficiency, Gynecomastia, Hallux varus, Hemiplegia/hemiparesis, Heterogeneous, High forehead, High palate, Humeroradial synostosis, Hydrocephalus, Hydronephrosis, Hypernatremia, Hypertelorism, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hypoplasia of the frontal bone, Hypoplasia of the iris, Hypoplasia of the maxilla, Hypoplasia of the ovary, Hypoplasia of the uterus, Hypoplastic scapulae, Hypoplastic toenails, Hyposmia, Hypospadias, Hypotelorism, Hypothalamic gonadotropin-releasing hormone deficiency, Impotence, Incomplete penetrance, Increased female libido, Increased susceptibility to fractures, Inguinal hernia, Intellectual disability, Intrauterine growth retardation, Iris coloboma, Limb undergrowth, Linear hyperpigmentation, Lipodystrophy, Lipoma, Lipomas of the central neryous system, Lobar holoprosencephaly, Long penis, Long philtrum, Low-set ears, Low-set, posteriorly rotated ears, Lumbar hemivertebrae, Macrocephaly, Malar flattening, Male hypogonadism, Mandibular prognathia, Meckel diverticulum, Microcephaly, Microdontia, Micrognathia, Micropenis, Microphthalmia, Midface retrusion, Multiple lipomas, Multiple unerupted teeth, Muscle stiffness, Mutism, Nasal obstruction, Neonatal hypotonia, Neoplasm of the skeletal system, Nevus flammeus, Non-midline cleft lip, Non-obstructive azoospermia, Nystagmus, Oligodontia, Omphalocele, Osteolysis, Osteopenia, Osteoporosis, Pelvic kidney, Peripheral pulmonary artery stenosis, Platyspondyly, Posteriorly rotated ears, Preauricular skin tag, Primary amenorrhea, Prominent supraorbital ridges, Proptosis, Protruding ear, Pseudoarthrosis, Ptosis, Pulmonary arterial hypertension, Reduced bone mineral density, Reduced number of teeth, Respiratory distress, Respiratory insufficiency, Retinopathy, Rhizomelia, Rigidity, Sclerocornea, Secondary amenorrhea, Seizures, Sensorineural hearing impairment, Septo-optic dysplasia, Severe short stature, Shallow orbits, Short foot, Short hallux, Short metacarpal, Short metatarsal, Short middle phalanx of toe, Short neck, Short nose, Short palm, Short phalanx of finger, Short stature, Shortening of all middle phalanges of the fingers, Somatic mosaicism, Sparse body hair, Spasticity, Split hand, Sporadic, Strabismus, Subcortical cerebral atrophy, Subcutaneous lipoma, Subcutaneous nodule, Subvalvular aortic stenosis, Syndactyly, Synophrys, Telecanthus, Toe syndactyly, Tricuspid valve prolapse, Trigonocephaly, Unerupted tooth, Ventricular septal defect, Ventriculomegaly, Visceral angiomatosis, Visual impairment, Wide intermamillary distance, Wide nasal bridge, Wide nose, Xanthomatosis
NCAN	NCAN	1.02224E+00	3.79E-08	Extracellular matrix protein	BrainSpLMD|1463;Eurexp|euxassay_015922|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, intermediate grey horn, midbrain, neural retina, spinal cord, telencephalon, trigeminal V, ventral grey horn, vestibulocochlear VIII	OMIM|600826
MPPED2	MPPED2	1.02069E+00	8.28E-07	Enzyme: Hydrolase	BrainSpLMD|744;Eurexp|euxassay_014223|axial skeleton, head mesenchyme, rib, thyroid, ventricular layer	OMIM|600911
PHLDA1	PHLDA1	1.01585E+00	9.56E-13	Transcription factor	BrainSpLMD|22822;Eurexp|euxassay_008411|anterior, axial skeleton, bladder, cartilaginous ring, cornea, diaphragm, dorsal root ganglion, footplate, glossopharyngeal IX, handplate, hepatic duct, hindgut, incisor, inner ear, left lung, liver, mantle layer, medulla, meninges, metanephros, midgut, molar, naso-lacrimal duct, oesophagus, olfactory, pancreas, paraxial mesenchyme, pelvis, rest of mesenchyme, retina, right lung, skeletal muscle, stomach, sublingual gland primordium, submandibular gland primordium, thymus primordium, thyroid, tongue, trigeminal V, ureter, vertebral axis muscle system, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|605335
SLC35F1	SLC35F1	1.01157E+00	5.46E-10	Integral membrane protein	Eurexp|euxassay_019705|dorsal root ganglion, embryo, glossopharyngeal IX, intermediate grey horn, mantle layer, rest of cerebellum, trigeminal V, ventral grey horn, ventricular layer	
TMED10	TMED10	1.01157E+00	1.04E-05	Integral membrane protein	BrainSpLMD|10972	OMIM|605406
IFITM3	IFITM3	1.00839E+00	3.71E-09	Integral membrane protein	BrainSpLMD|10410;Eurexp|euxassay_004558|pancreas, submandibular gland primordium, thymus primordium	OMIM|605579
FKBP10	FKBP10	1.00500E+00	3.49E-14	Unclassified	BrainSpLMD|60681	OMIM|607063;HPO|60681|Abnormality of the skin, Ankle contracture, Aplasia/Hypoplasia of the patella, Arthrogryposis multiplex congenita, Autosomal dominant inheritance, Autosomal recessive inheritance, Biconcave vertebral bodies, Blue sclerae, Brachycephaly, Coxa vara, Dentinogenesis imperfecta, Elbow flexion contracture, Elevated alkaline phosphatase, Gait disturbance, Hip contracture, Increased susceptibility to fractures, Joint laxity, Joint stiffness, Knee flexion contracture, Kyphoscoliosis, Kyphosis, Osteopenia, Osteoporosis, Pectus carinatum, Platyspondyly, Protrusio acetabuli, Pterygium, Recurrent fractures, Respiratory insufficiency, Scoliosis, Short stature, Talipes, Talipes equinovarus, Triangular face, Vertebral compression fractures, Vertebral wedging, Wormian bones
DKK3	DKK3	1.00488E+00	1.91E-09	Ligand	BrainSpLMD|27122;Eurexp|euxassay_018106|aorta, axial skeleton, femur, humerus, mesenchyme, neural retina, rib, ventricular layer;BrainSpMouseDev|30269	OMIM|605416
ATXN7	ATXN7	1.00461E+00	0.000960262	Unclassified	BrainSpLMD|6314;Eurexp|euxassay_007505|alimentary system, cardiovascular system, cavities and their linings, ganglion, gland, integumental system, limb, mantle layer, mesenchyme, nerve, peripheral nervous system, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, ventricular layer, vertebral axis muscle system	SFARI||Autism, 5 - Hypothesized but untested;OMIM|607640;HPO|6314|Abnormality of extrapyramidal motor function, Autosomal dominant inheritance, Babinski sign, Chorea, Dysmetria, Dysphagia, Genetic anticipation with paternal anticipation bias, Macular degeneration, Olivopontocerebellar atrophy, Orofacial dyskinesia, Pigmentary retinal degeneration, Progressive visual loss, Slow saccadic eye movements, Spasticity, Supranuclear ophthalmoplegia
SCRN1	SCRN1	1.00356E+00	3.61E-14	Protease	BrainSpLMD|9805;Eurexp|euxassay_012592|cervical, cervico-thoracic, dorsal root ganglion, facial VII, floor plate, floorplate, glossopharyngeal IX, mantle layer, marginal layer, neural retina, olfactory, penis, thoracic, trigeminal V, vagus X, ventral grey horn, ventricular layer, vestibulocochlear VIII	OMIM|614965
APBB2	APBB2	1.00069E+00	2.08E-05	Adapter molecule	BrainSpLMD|323;Eurexp|euxassay_007659|corpus striatum, mantle layer, nasal septum, neural retina, turbinate bones, ventral grey horn	OMIM|602710
SAT1	SAT1	9.93993E-01	2.22E-16	Enzyme: Acyltransferase	BrainSpLMD|6303;Eurexp|euxassay_018693|bladder, incisor, metanephros, olfactory, urethra, vibrissa	OMIM|313020;HPO|6303|Blepharitis, Conjunctivitis, Corneal dystrophy, Dry skin, Dystrophic fingernails, Ectropion, Facial erythema, Follicular hyperkeratosis, Folliculitis, Heterogeneous, Keratitis, Nail dysplasia, Palmoplantar keratoderma, Perifollicular fibrosis, Photophobia, Scarring alopecia of scalp, Sparse and thin eyebrow, Sparse eyelashes, X-linked recessive inheritance
CTNNA1	CTNNA1	9.91350E-01	0.000140157	Cytoskeletal protein	BrainSpLMD|1495;Eurexp|euxassay_018188|embryo	OMIM|116805;HPO|1495|Autosomal dominant inheritance
NES	NES	9.87402E-01	0.000738809	Cytoskeletal protein	BrainSpLMD|10763;Eurexp|euxassay_017860|calyces, diaphragm, head mesenchyme, meninges, mesenchyme, skeletal muscle, tongue, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|17775	OMIM|600915
MSI1	MSI1	9.86114E-01	4.52E-07	RNA binding protein	BrainSpLMD|4440	OMIM|603328
TSPAN5	TSPAN5	9.86062E-01	0.000959781	Integral membrane protein	BrainSpLMD|10098	OMIM|613136
RP11.169K16.7	RP11.169K16.7	9.84741E-01	3.84E-05			
DAG1	DAG1	9.79357E-01	0.005703291	Adhesion molecule	BrainSpLMD|1605	OMIM|128239;HPO|1605|Abnormal aldolase level, Abnormal lactate dehydrogenase activity, Abnormal levels of creatine kinase in blood, Absent septum pellucidum, Absent speech, Agenesis of corpus callosum, Ankle contracture, Anophthalmia, Aplasia/Hypoplasia involving the skeletal musculature, Areflexia, Autosomal recessive inheritance, Buphthalmos, Cataract, Cerebellar cyst, Cerebellar hypoplasia, Cerebellar vermis hypoplasia, Cerebral calcification, Chorioretinal dysplasia, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Delayed speech and language development, Elevated serum creatine phosphokinase, Generalized hypotonia, Glaucoma, Global developmental delay, Gowers sign, Hydrocephalus, Hypoplasia of penis, Hypoplasia of the corpus callosum, Hyporeflexia, Infantile onset, Intellectual disability, Leukodystrophy, Limb-girdle muscle weakness, Lissencephaly, Lumbar hyperlordosis, Macrocephaly, Macrogyria, Metatarsus valgus, Microphthalmia, Muscle weakness, Muscular dystrophy, Muscular hypotonia, Myopia, Optic atrophy, Pachygyria, Polymicrogyria, Poor head control, Respiratory failure, Retinal detachment, Retinal dysplasia, Retinal dystrophy, Skeletal muscle atrophy, Specific learning disability, Variable expressivity, Ventriculomegaly
QKI	QKI	9.77484E-01	1.28E-13	RNA binding protein	BrainSpLMD|9444;Eurexp|euxassay_012259|diaphragm, dorsal grey horn, dorsal root ganglion, exoccipital bone, lens, lung, mandible, mantle layer, marginal layer, maxilla, meninges, midgut, neural retina, orbito-sphenoid, petrous part, skeletal muscle, stomach, submandibular gland primordium, turbinate, vault of skull, ventral grey horn, ventricle, ventricular layer, vertebral axis muscle system, vibrissa	OMIM|609590;COSMIC||angiocentric glioma, colorectal cancer
TMEM170A	TMEM170A	9.73241E-01	1.93E-05	Unclassified	BrainSpLMD|124491	
GLO1	GLO1	9.72984E-01	6.38E-05	Enzyme: Lyase	BrainSpLMD|2739	SFARI||Autism, 4 - Minimal evidence;OMIM|138750
MSN	MSN	9.67751E-01	8.32E-09	Cytoskeletal protein	BrainSpLMD|4478;Eurexp|euxassay_009365|alimentary system, cardiovascular system, cavities and their linings, gland, integumental system, limb, mesenchyme, nervous system, organ system, renal/urinary system, reproductive system, respiratory system, sensory organ, tail, vertebral axis muscle system	SFARI||Autism, 5 - Hypothesized but untested;OMIM|309845;COSMIC||ALCL;HPO|4478|Decreased antibody level in blood, Eczema, Lymphopenia, Recurrent respiratory infections, Recurrent urinary tract infections, X-linked recessive inheritance
REST	REST	9.67742E-01	7.41E-07	Transcription regulatory protein	BrainSpLMD|5978;BrainSpMouseDev|19475	OMIM|600571;HPO|5978|Abdominal pain, Gingival fibromatosis, Gingival overgrowth, Nephroblastoma
TAOK2	TAOK2	9.65539E-01	0.000432778	Serine/threonine kinase	BrainSpLMD|9344	OMIM|613199
SULT1C4	SULT1C4	9.57651E-01	9.18E-07	Enzyme: Sulphotransferase	BrainSpLMD|27233	OMIM|608357
FLCN	FLCN	9.56919E-01	0.000762005	Unclassified	BrainSpLMD|201163	OMIM|607273;COSMIC||renal, fibrofolliculomas, trichodiscomas;HPO|201163|Abnormal renal morphology, Abnormality of abdomen morphology, Abnormality of retinal pigmentation, Abnormality of the cardiovascular system, Abnormality of the hair, Abnormality of the pleura, Autism, Autosomal dominant inheritance, Broad forehead, Delayed myelination, Dental crowding, Dental malocclusion, Downslanted palpebral fissures, Dysphasia, EEG abnormality, Echolalia, Emphysema, Expressive language delay, Failure to thrive, Feeding difficulties in infancy, Fibrofolliculoma, Gastroesophageal reflux, Generalized hypotonia, Global developmental delay, Hearing impairment, Hereditary nonpolyposis colorectal carcinoma, High palate, Hyperactivity, Hypermetropia, Hypertelorism, Hypocholesterolemia, Hypoplasia of the corpus callosum, Incomplete penetrance, Intellectual disability, mild, Language impairment, Mandibular prognathia, Microcephaly, Micrognathia, Multiple lipomas, Neoplasm of the stomach, Oral-pharyngeal dysphagia, Papule, Patent foramen ovale, Phenotypic variability, Pneumothorax, Poor eye contact, Prominent nasal tip, Pulmonary sequestration, Receptive language delay, Renal cell carcinoma, Renal cyst, Scoliosis, Seizures, Short stature, Skin tags, Sleep apnea, Small for gestational age, Smooth philtrum, Spontaneous pneumothorax, Sporadic, Stereotypy, Transitional cell carcinoma of the bladder, Triangular face, Trigonocephaly, Uterine leiomyosarcoma, Wide mouth
SEL1L3	SEL1L3	9.47557E-01	1.62E-07	Integral membrane protein	BrainSpLMD|23231;Eurexp|euxassay_002775|basal plate, calyces, cerebral cortex, corpus striatum, cortex, dorsal root ganglion, ductus deferens, foregut-midgut junction, glossopharyngeal IX, hindgut, marginal layer, midgut, rectum, stomach, submandibular gland primordium, trigeminal V, urethra, vestibulocochlear VIII	
SUMO2P17	SUMO2P17	9.47212E-01	1.79E-06			
ACBD5	ACBD5	9.46704E-01	0.001428974	Unclassified	BrainSpLMD|91452;Eurexp|euxassay_004319|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, olfactory, spinal cord, stroma, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|616618
9-Sep	9-Sep	9.46468E-01	0.000191835			
PALLD	PALLD	9.45320E-01	1.33E-09	Unclassified	BrainSpLMD|23022	OMIM|608092
GAB1	GAB1	9.41970E-01	2.29E-06	Adapter molecule	BrainSpLMD|2549	OMIM|604439
AP000936.1	AP000936.1	9.41167E-01	0.000228749			
PSAP	PSAP	9.35516E-01	0.003709457	Integral membrane protein	BrainSpLMD|5660	OMIM|176801;HPO|5660|Abnormality of eye movement, Abnormality of glycosphingolipid metabolism, Abnormality of the periventricular white matter, Anemia, Autosomal recessive inheritance, Babinski sign, CNS demyelination, Central apnea, Cerebral dysmyelination, Congenital onset, Death in childhood, Death in infancy, Decreased nerve conduction velocity, Developmental regression, Dysarthria, Dysphagia, Dystonia, Erlenmeyer flask deformity of the femurs, Fasciculations, Feeding difficulties, Gait ataxia, Generalized clonic seizures, Generalized hypotonia, Generalized tonic-clonic seizures, Global brain atrophy, Global developmental delay, Hepatomegaly, Hepatosplenomegaly, Hyperkinesis, Hyperreflexia, Hypertonia, Hypoplasia of the corpus callosum, Hyporeflexia, Increased CSF protein, Increased cerebral lipofuscin, Infantile onset, Loss of speech, Mental deterioration, Muscle weakness, Muscular hypotonia, Myoclonus, Neuronal loss in central nervous system, Osteopenia, Peripheral demyelination, Polyneuropathy, Recurrent respiratory infections, Respiratory failure, Respiratory insufficiency, Seizures, Spastic tetraparesis, Splenomegaly, Thrombocytopenia, Urinary incontinence, Variable expressivity
IQSEC1	IQSEC1	9.33540E-01	4.90E-09	Guanine nucleotide exchange factor	BrainSpLMD|9922;Eurexp|euxassay_014196|mantle layer, naris, orbito-sphenoid, otic capsule, turbinate bones, ventricular layer, vestibulocochlear VIII	OMIM|610166
PRKD1	PRKD1	9.25288E-01	0.000143418	Serine/threonine kinase	BrainSpLMD|5587	SFARI||Autism, No category;OMIM|605435;HPO|5587|Autosomal dominant inheritance, Broad thumb, Delayed speech and language development, Depressed nasal bridge, Dry skin, Feeding difficulties, Fragile nails, Generalized hypotonia, Global developmental delay, Microcephaly, Microdontia, Nystagmus, Premature loss of primary teeth, Prominent forehead, Prominent nasal bridge, Scoliosis, Sparse scalp hair, Syndactyly, Thin skin, Widely spaced teeth
FAT1	FAT1	9.24518E-01	0.001792039	Adhesion molecule	BrainSpLMD|2195;Eurexp|euxassay_013462|axial skeleton, lung, mandible, maxilla, mesenchyme, rest of mesenchyme, sternum, submandibular gland primordium, vibrissa;BrainSpMouseDev|13884	SFARI||Autism, No category;OMIM|600976;COSMIC||oral squamous cell, chemorefractory CLL, head and neck, pancreatic acinar cell carcinoma, pancreatic
PDGFC	PDGFC	9.23653E-01	0.00079217	Growth factor	BrainSpLMD|56034;Eurexp|euxassay_003799|choroid plexus, cochlea, cochlear duct, cortex, epithelium, fundus region, gland, head mesenchyme, hindgut, left lung, loop, marginal layer, mesenchyme, midgut, naris, oesophagus, olfactory, penis, pharyngo-tympanic tube, rectum, respiratory, right lung, skeletal muscle, stomach, submandibular gland primordium, tongue, urethra, ventricular layer, vertebral axis muscle system;BrainSpMouseDev|33926	OMIM|608452
11-Sep	11-Sep	9.23180E-01	6.84E-10			
CNTNAP3B	CNTNAP3B	9.15848E-01	0.000417204			
PTPRG	PTPRG	9.14200E-01	0.000297551	Receptor tyrosine phosphatase	BrainSpLMD|5793	OMIM|176886
CST3	CST3	9.13461E-01	2.30E-05	Protease inhibitor	BrainSpLMD|1471;Eurexp|euxassay_004853|mantle layer, ventral grey horn, ventricular layer;BrainSpMouseDev|12793	OMIM|604312;HPO|1471|Autosomal dominant inheritance, Cerebral amyloid angiopathy, Cerebral hemorrhage, Dementia, Generalized amyloid deposition, Intracranial hemorrhage, Stroke
HEATR5A	HEATR5A	9.05193E-01	2.34E-06	Unclassified	BrainSpLMD|25938;Eurexp|euxassay_011074|glossopharyngeal IX, mantle layer, neural retina, trigeminal V, ventricle	
GCA	GCA	9.01792E-01	0.001171948	Calcium binding protein	BrainSpLMD|25801;Eurexp|euxassay_012524|ventricular layer	OMIM|607030
PDCD4	PDCD4	9.00951E-01	8.52E-11	Unclassified	BrainSpLMD|27250;Eurexp|euxassay_010730|epidermis, epithelium, floor plate, floorplate, larynx, olfactory, sternum, thymus primordium, urethra, ventricular layer	OMIM|608610
CSMD2	CSMD2	8.99820E-01	2.26E-05	Unclassified	BrainSpLMD|114784;Eurexp|euxassay_013347|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, spinal cord, trigeminal V, vagus X	OMIM|608398
SLC25A37	SLC25A37	8.98150E-01	0.000146166	Transport/cargo protein	BrainSpLMD|51312;Eurexp|euxassay_007768|liver, mesenchyme	OMIM|610387
EZR	EZR	8.96064E-01	4.28E-12	Anchor protein	BrainSpLMD|7430;Eurexp|euxassay_018306|axial skeleton, calyces, choroid plexus, cochlea, dorsal root ganglion, epidermis, epithelium, fundus region, hindgut, incisor, larynx, lens, lobe, lung, marginal layer, midgut, molar, oesophagus, oral epithelium, pelvis, penis, pharyngo-tympanic tube, pituitary, rectum, renal/urinary system, rib, saccule, stomach, sublingual gland primordium, submandibular gland primordium, thymus primordium, thyroid, trachea, urethra, ventricle, ventricular layer, vibrissa	OMIM|123900;COSMIC||NSCLC
SHC3	SHC3	8.87758E-01	4.38E-06	Adapter molecule	BrainSpLMD|53358;Eurexp|euxassay_009466|cochlear duct, ventral grey horn, ventricular layer	OMIM|605263
PTPRF	PTPRF	8.87185E-01	7.20E-05	Receptor tyrosine phosphatase	BrainSpLMD|5792	OMIM|179590;HPO|5792|Absent nipple, Autosomal recessive inheritance, Broad nasal tip, Small earlobe, Smooth philtrum
FAM114A1	FAM114A1	8.86003E-01	4.85E-06	Unclassified	BrainSpLMD|92689;Eurexp|euxassay_002429|Meckel's cartilage, cranium	
PDCD10	PDCD10	8.83298E-01	0.002395168	Unclassified	BrainSpLMD|11235	OMIM|609118;HPO|11235|Abnormality of the cerebrum, Cerebral hemorrhage, Focal T2 hyperintense brainstem lesion, Focal T2 hypointense brainstem lesion, Headache, Increased intracranial pressure, Meningioma, Neuroma, Paralysis, Scoliosis, Seizures
PTAR1	PTAR1	8.79545E-01	2.17E-06	Unclassified		
GPM6B	GPM6B	8.78232E-01	9.99E-09	Integral membrane protein	BrainSpLMD|2824;Eurexp|euxassay_011476|intermediate grey horn, mantle layer, marginal layer, ventral grey horn, ventricular layer	OMIM|300051
FOS	FOS	8.78015E-01	4.12E-13	Transcription factor	BrainSpLMD|2353;Eurexp|euxassay_012634|mandible, maxilla;BrainSpMouseDev|14058	OMIM|164810;HPO|2353|Abnormality of skin pigmentation, Acanthosis nigricans, Accelerated skeletal maturation, Bone cyst, Broad foot, Diabetes mellitus, Generalized hirsutism, Growth hormone excess, Hepatic failure, Hepatomegaly, Hyperhidrosis, Hyperinsulinemia, Hypertriglyceridemia, Hypertrophic cardiomyopathy, Insulin resistance, Intellectual disability, Large hands, Lipoatrophy, Mandibular prognathia, Precocious puberty, Prominent supraorbital ridges, Skeletal muscle hypertrophy
AP000962.2	AP000962.2	8.75578E-01	0.003932614			
PAG1	PAG1	8.74966E-01	4.73E-07	Adapter molecule	BrainSpLMD|55824	OMIM|605767
GTF2H2	GTF2H2	8.68902E-01	0.009486189	Transcription factor	Eurexp|euxassay_019537|incisor, liver, lung, metanephros, midgut, pancreas, submandibular gland primordium, thymus primordium, vibrissa	OMIM|601748
TMEM47	TMEM47	8.67429E-01	0.005853233	Integral membrane protein	BrainSpLMD|83604;Eurexp|euxassay_008336|ventral grey horn, ventricular layer, vertebral axis muscle system	OMIM|300698
PREX1	PREX1	8.66952E-01	0.003121855	Guanine nucleotide exchange factor	BrainSpLMD|57580;Eurexp|euxassay_007998|femur, humerus, mandible, mantle layer, marginal layer, maxilla, orbito-sphenoid, palatal shelf, rib, ventricular layer	SFARI||Autism, 3 - Suggestive evidence;OMIM|606905
SIPA1L1	SIPA1L1	8.63712E-01	0.001307003	GTPase activating protein	BrainSpLMD|26037	OMIM|617504
PTPN13	PTPN13	8.63040E-01	0.001225918	Tyrosine phosphatase	BrainSpLMD|5783	OMIM|600267;COSMIC||lung, NSCLC, gastric, peritoneal carcinomatosis, hepatocellular
NBPF8	NBPF8	8.60679E-01	0.001830457			OMIM|613998
ABAT	ABAT	8.53075E-01	1.47E-07	Enzyme: Aminotransferase	BrainSpLMD|18;Eurexp|euxassay_001907|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, mantle layer, thoracic, thymus primordium, trigeminal V, ventricular layer;BrainSpMouseDev|92603	SFARI||Autism, 4 - Minimal evidence;OMIM|137150;HPO|18|Agenesis of corpus callosum, Autosomal recessive inheritance, Cerebellar hypoplasia, Death in childhood, Downslanted palpebral fissures, Global developmental delay, High-pitched cry, Hyperreflexia, Lethargy, Leukodystrophy, Posterior fossa cyst, Retrognathia, Seizures, Severe muscular hypotonia, Tall stature
ADAMTS6	ADAMTS6	8.46603E-01	2.13E-08	Metallo protease	BrainSpLMD|11174	OMIM|605008
TTYH3	TTYH3	8.46123E-01	2.76E-05	Ion channel	BrainSpLMD|80727	OMIM|608919
EGR1	EGR1	8.45827E-01	1.13E-08	Transcription factor	BrainSpLMD|1958;Eurexp|euxassay_008911|mesenchyme;BrainSpMouseDev|13431	OMIM|128990
NPY	NPY	8.45302E-01	5.02E-05	Unclassified	BrainSpLMD|4852;Eurexp|euxassay_000446|basal plate, diencephalon, dorsal grey horn, mantle layer, marginal layer, telencephalon;BrainSpMouseDev|73806	OMIM|162640
MLLT10	MLLT10	8.23166E-01	4.88E-05	Transcription factor	BrainSpLMD|8028	OMIM|602409;COSMIC||AL
